Time	(10) Kp*error	(13) Kd*de/dt	(14) Kp*e+Kd*de/dt CCW	
0.604	-0.0599399	-0.0599792	-0.05986809	
0.6042	-0.05992118	-0.05998117	-0.05987206	
0.6044	-0.05990048	-0.05998294	-0.05987388	
0.6046	-0.05987844	-0.05998297	-0.05987351	
0.6048	-0.0598557	-0.0599816	-0.05987085	
0.605	-0.05983286	-0.0599791	-0.05986588	
0.6052	-0.05981052	-0.05997388	-0.05985869	
0.6054	-0.05978924	-0.0599655	-0.05984927	
0.6056	-0.05976955	-0.0599544	-0.0598376	
0.6058	-0.05975192	-0.05994109	-0.05982378	
0.606	-0.05973679	-0.05992604	-0.05980799	
0.6062	-0.05972453	-0.05990976	-0.05979051	
0.6064	-0.05971547	-0.05989273	-0.05977166	
0.6066	-0.05970986	-0.05987543	-0.05975186	
0.6068	-0.05970789	-0.05985831	-0.05973151	
0.607	-0.05970969	-0.05984182	-0.05971107	
0.6072	-0.05971532	-0.05982637	-0.05969103	
0.6074	-0.05972476	-0.05981234	-0.05967186	
0.6076	-0.05973794	-0.05980009	-0.05965404	
0.6078	-0.05975471	-0.05978992	-0.05963801	
0.608	-0.05977487	-0.05978209	-0.05962421	
0.6082	-0.0597963	-0.05977683	-0.05961303	
0.6084	-0.05981568	-0.0597743	-0.05960464	
0.6086	-0.05983322	-0.05977454	-0.05959882	
0.6088	-0.05984909	-0.05977764	-0.05959545	
0.609	-0.05986345	-0.05978362	-0.05959441	
0.6092	-0.05987645	-0.05979246	-0.05959562	
0.6094	-0.05988821	-0.05980405	-0.05959903	
0.6096	-0.05989884	-0.05981675	-0.05960458	
0.6098	-0.05990847	-0.05983068	-0.05961208	
0.61	-0.05991718	-0.05984589	-0.05962136	
0.6102	-0.05992506	-0.05986055	-0.05963229	
0.6104	-0.05993219	-0.05987382	-0.05964456	
0.6106	-0.05993865	-0.05988583	-0.05965783	
0.6108	-0.05994448	-0.0598967	-0.0596718	
0.611	-0.05994977	-0.05990653	-0.0596862	
0.6112	-0.05995455	-0.05991542	-0.05970083	
0.6114	-0.05995887	-0.05992347	-0.05971552	
0.6116	-0.05996279	-0.05993075	-0.05973012	
0.6118	-0.05996633	-0.05993734	-0.05974451	
0.612	-0.05996953	-0.0599433	-0.05975861	
0.6122	-0.05997243	-0.0599487	-0.05977234	
0.6124	-0.05997505	-0.05995358	-0.05978565	
0.6126	-0.05997743	-0.059958	-0.05979848	
0.6128	-0.05997958	-0.059962	-0.05981081	
0.613	-0.05998152	-0.05996561	-0.05982262	
0.6132	-0.0599823	-0.05996889	-0.05983389	
0.6134	-0.05997798	-0.05997185	-0.05984452	
0.6136	-0.05996914	-0.05997453	-0.05985399	
0.6138	-0.05995639	-0.05997695	-0.05986191	
0.614	-0.05994037	-0.05997914	-0.05986798	
0.6142	-0.0599217	-0.05998113	-0.05987201	
0.6144	-0.05990105	-0.05998293	-0.05987388	
0.6146	-0.05987903	-0.059983	-0.05987357	
0.6148	-0.0598563	-0.05998165	-0.05987097	
0.615	-0.05983345	-0.05997917	-0.05986605	
0.6152	-0.05981109	-0.05997405	-0.05985892	
0.6154	-0.05978978	-0.05996574	-0.05984956	
0.6156	-0.05977003	-0.05995471	-0.05983794	
0.6158	-0.05975235	-0.05994144	-0.05982417	
0.616	-0.05973715	-0.05992644	-0.05980843	
0.6162	-0.05972482	-0.05991019	-0.05979098	
0.6164	-0.05971567	-0.05989317	-0.05977217	
0.6166	-0.05970997	-0.05987586	-0.05975238	
0.6168	-0.05970791	-0.05985874	-0.05973204	
0.617	-0.05970961	-0.05984223	-0.0597116	
0.6172	-0.05971514	-0.05982675	-0.05969154	
0.6174	-0.05972448	-0.05981268	-0.05967235	
0.6176	-0.05973756	-0.05980038	-0.05965448	
0.6178	-0.05975424	-0.05979015	-0.0596384	
0.618	-0.05977432	-0.05978226	-0.05962454	
0.6182	-0.0597958	-0.05977693	-0.05961329	
0.6184	-0.05981523	-0.05977433	-0.05960483	
0.6186	-0.05983282	-0.0597745	-0.05959895	
0.6188	-0.05984873	-0.05977752	-0.05959552	
0.619	-0.05986312	-0.05978343	-0.05959442	
0.6192	-0.05987615	-0.05979219	-0.05959557	
0.6194	-0.05988793	-0.05980374	-0.05959892	
0.6196	-0.0598986	-0.05981641	-0.05960443	
0.6198	-0.05990825	-0.0598303	-0.05961188	
0.62	-0.05991698	-0.05984548	-0.05962111	
0.6202	-0.05992488	-0.05986018	-0.059632	
0.6204	-0.05993203	-0.05987349	-0.05964425	
0.6206	-0.0599385	-0.05988553	-0.0596575	
0.6208	-0.05994435	-0.05989642	-0.05967144	
0.621	-0.05994964	-0.05990628	-0.05968583	
0.6212	-0.05995444	-0.0599152	-0.05970046	
0.6214	-0.05995877	-0.05992327	-0.05971514	
0.6216	-0.0599627	-0.05993057	-0.05972975	
0.6218	-0.05996625	-0.05993718	-0.05974415	
0.622	-0.05996946	-0.05994315	-0.05975826	
0.6222	-0.05997236	-0.05994856	-0.059772	
0.6224	-0.05997499	-0.05995346	-0.05978531	
0.6226	-0.05997737	-0.05995789	-0.05979815	
0.6228	-0.05997953	-0.0599619	-0.0598105	
0.623	-0.05998148	-0.05996552	-0.05982232	
0.6232	-0.05998239	-0.0599688	-0.05983361	
0.6234	-0.05997818	-0.05997177	-0.05984426	
0.6236	-0.05996945	-0.05997446	-0.05985378	
0.6238	-0.05995679	-0.05997689	-0.05986174	
0.624	-0.05994084	-0.05997909	-0.05986786	
0.6242	-0.05992223	-0.05998108	-0.05987194	
0.6244	-0.05990161	-0.05998288	-0.05987387	
0.6246	-0.05987962	-0.05998299	-0.05987362	
0.6248	-0.0598569	-0.05998168	-0.05987107	
0.625	-0.05983404	-0.05997923	-0.05986622	
0.6252	-0.05981166	-0.0599742	-0.05985914	
0.6254	-0.05979031	-0.05996596	-0.05984983	
0.6256	-0.05977052	-0.059955	-0.05983827	
0.6258	-0.05975278	-0.05994179	-0.05982455	
0.626	-0.05973751	-0.05992683	-0.05980885	
0.6262	-0.0597251	-0.0599106	-0.05979145	
0.6264	-0.05971587	-0.0598936	-0.05977267	
0.6266	-0.05971007	-0.05987629	-0.05975289	
0.6268	-0.05970792	-0.05985916	-0.05973256	
0.627	-0.05970952	-0.05984263	-0.05971212	
0.6272	-0.05971495	-0.05982712	-0.05969204	
0.6274	-0.0597242	-0.05981301	-0.05967282	
0.6276	-0.05973719	-0.05980066	-0.05965491	
0.6278	-0.05975378	-0.05979038	-0.05963878	
0.628	-0.05977378	-0.05978243	-0.05962486	
0.6282	-0.05979531	-0.05977703	-0.05961354	
0.6284	-0.05981478	-0.05977436	-0.05960501	
0.6286	-0.05983241	-0.05977446	-0.05959908	
0.6288	-0.05984836	-0.05977741	-0.05959558	
0.629	-0.05986279	-0.05978324	-0.05959442	
0.6292	-0.05987585	-0.05979193	-0.05959552	
0.6294	-0.05988766	-0.0598034	-0.05959882	
0.6296	-0.05989835	-0.05981604	-0.05960427	
0.6298	-0.05990802	-0.05982991	-0.05961167	
0.63	-0.05991678	-0.05984505	-0.05962086	
0.6302	-0.0599247	-0.0598598	-0.05963171	
0.6304	-0.05993186	-0.05987314	-0.05964392	
0.6306	-0.05993835	-0.05988521	-0.05965715	
0.6308	-0.05994422	-0.05989613	-0.05967107	
0.631	-0.05994952	-0.05990602	-0.05968546	
0.6312	-0.05995433	-0.05991496	-0.05970008	
0.6314	-0.05995867	-0.05992306	-0.05971476	
0.6316	-0.0599626	-0.05993038	-0.05972937	
0.6318	-0.05996617	-0.059937	-0.05974378	
0.632	-0.05996938	-0.059943	-0.0597579	
0.6322	-0.0599723	-0.05994842	-0.05977165	
0.6324	-0.05997493	-0.05995333	-0.05978497	
0.6326	-0.05997732	-0.05995777	-0.05979783	
0.6328	-0.05997948	-0.05996179	-0.05981018	
0.633	-0.05998143	-0.05996543	-0.05982202	
0.6332	-0.05998248	-0.05996872	-0.05983332	
0.6334	-0.05997839	-0.05997169	-0.059844	
0.6336	-0.05996976	-0.05997439	-0.05985355	
0.6338	-0.05995719	-0.05997682	-0.05986157	
0.634	-0.05994131	-0.05997903	-0.05986774	
0.6342	-0.05992276	-0.05998103	-0.05987187	
0.6344	-0.05990218	-0.05998283	-0.05987386	
0.6346	-0.05988022	-0.05998299	-0.05987367	
0.6348	-0.0598575	-0.05998171	-0.05987117	
0.635	-0.05983464	-0.05997929	-0.05986638	
0.6352	-0.05981223	-0.05997434	-0.05985935	
0.6354	-0.05979085	-0.05996619	-0.0598501	
0.6356	-0.05977102	-0.05995529	-0.05983859	
0.6358	-0.05975321	-0.05994213	-0.05982492	
0.636	-0.05973787	-0.05992721	-0.05980927	
0.6362	-0.05972539	-0.05991101	-0.05979191	
0.6364	-0.05971607	-0.05989402	-0.05977316	
0.6366	-0.05971019	-0.05987673	-0.0597534	
0.6368	-0.05970793	-0.05985958	-0.05973308	
0.637	-0.05970944	-0.05984303	-0.05971263	
0.6372	-0.05971478	-0.05982749	-0.05969255	
0.6374	-0.05972392	-0.05981334	-0.05967329	
0.6376	-0.05973682	-0.05980095	-0.05965535	
0.6378	-0.05975332	-0.05979061	-0.05963917	
0.638	-0.05977324	-0.05978259	-0.05962519	
0.6382	-0.05979482	-0.05977713	-0.05961379	
0.6384	-0.05981434	-0.05977439	-0.0596052	
0.6386	-0.05983201	-0.05977441	-0.0595992	
0.6388	-0.059848	-0.05977729	-0.05959565	
0.639	-0.05986246	-0.05978305	-0.05959443	
0.6392	-0.05987555	-0.05979166	-0.05959548	
0.6394	-0.05988739	-0.05980307	-0.05959872	
0.6396	-0.05989811	-0.05981568	-0.05960412	
0.6398	-0.05990781	-0.05982951	-0.05961147	
0.64	-0.05991658	-0.05984463	-0.05962061	
0.6402	-0.05992452	-0.05985941	-0.05963141	
0.6404	-0.0599317	-0.05987279	-0.0596436	
0.6406	-0.0599382	-0.0598849	-0.0596568	
0.6408	-0.05994408	-0.05989585	-0.05967071	
0.641	-0.0599494	-0.05990576	-0.05968508	
0.6412	-0.05995422	-0.05991473	-0.0596997	
0.6414	-0.05995857	-0.05992284	-0.05971439	
0.6416	-0.05996251	-0.05993019	-0.05972899	
0.6418	-0.05996608	-0.05993683	-0.05974341	
0.642	-0.05996931	-0.05994284	-0.05975753	
0.6422	-0.05997223	-0.05994828	-0.0597713	
0.6424	-0.05997488	-0.0599532	-0.05978463	
0.6426	-0.05997726	-0.05995766	-0.0597975	
0.6428	-0.05997943	-0.05996168	-0.05980987	
0.643	-0.05998139	-0.05996533	-0.05982172	
0.6432	-0.05998256	-0.05996863	-0.05983303	
0.6434	-0.0599786	-0.05997162	-0.05984375	
0.6436	-0.05997007	-0.05997432	-0.05985333	
0.6438	-0.05995759	-0.05997676	-0.05986139	
0.644	-0.05994178	-0.05997897	-0.05986762	
0.6442	-0.05992329	-0.05998097	-0.05987181	
0.6444	-0.05990275	-0.05998278	-0.05987385	
0.6446	-0.05988081	-0.05998298	-0.05987371	
0.6448	-0.05985809	-0.05998174	-0.05987128	
0.645	-0.05983523	-0.05997934	-0.05986654	
0.6452	-0.05981281	-0.05997449	-0.05985957	
0.6454	-0.05979139	-0.05996641	-0.05985037	
0.6456	-0.05977151	-0.05995558	-0.05983892	
0.6458	-0.05975365	-0.05994248	-0.0598253	
0.646	-0.05973824	-0.05992759	-0.0598097	
0.6462	-0.05972568	-0.05991142	-0.05979237	
0.6464	-0.05971627	-0.05989445	-0.05977365	
0.6466	-0.0597103	-0.05987716	-0.05975392	
0.6468	-0.05970795	-0.05986	-0.0597336	
0.647	-0.05970937	-0.05984343	-0.05971316	
0.6472	-0.0597146	-0.05982786	-0.05969305	
0.6474	-0.05972365	-0.05981368	-0.05967377	
0.6476	-0.05973646	-0.05980123	-0.05965579	
0.6478	-0.05975287	-0.05979084	-0.05963956	
0.648	-0.0597727	-0.05978277	-0.05962551	
0.6482	-0.05979433	-0.05977723	-0.05961405	
0.6484	-0.0598139	-0.05977442	-0.05960539	
0.6486	-0.05983161	-0.05977437	-0.05959933	
0.6488	-0.05984763	-0.05977717	-0.05959572	
0.649	-0.05986213	-0.05978286	-0.05959445	
0.6492	-0.05987525	-0.0597914	-0.05959543	
0.6494	-0.05988712	-0.05980274	-0.05959862	
0.6496	-0.05989787	-0.05981532	-0.05960396	
0.6498	-0.05990759	-0.05982912	-0.05961126	
0.65	-0.05991638	-0.0598442	-0.05962037	
0.6502	-0.05992434	-0.05985903	-0.05963112	
0.6504	-0.05993154	-0.05987244	-0.05964328	
0.6506	-0.05993805	-0.05988459	-0.05965645	
0.6508	-0.05994395	-0.05989557	-0.05967035	
0.651	-0.05994928	-0.05990551	-0.05968471	
0.6512	-0.05995411	-0.0599145	-0.05969932	
0.6514	-0.05995848	-0.05992264	-0.05971401	
0.6516	-0.05996243	-0.05993	-0.05972862	
0.6518	-0.059966	-0.05993666	-0.05974304	
0.652	-0.05996924	-0.05994269	-0.05975718	
0.6522	-0.05997216	-0.05994814	-0.05977095	
0.6524	-0.05997482	-0.05995307	-0.05978429	
0.6526	-0.05997721	-0.05995754	-0.05979718	
0.6528	-0.05997938	-0.05996158	-0.05980956	
0.653	-0.05998134	-0.05996524	-0.05982142	
0.6532	-0.05998265	-0.05996855	-0.05983275	
0.6534	-0.0599788	-0.05997154	-0.05984349	
0.6536	-0.05997038	-0.05997425	-0.05985311	
0.6538	-0.05995798	-0.0599767	-0.05986122	
0.654	-0.05994225	-0.05997892	-0.0598675	
0.6542	-0.05992382	-0.05998092	-0.05987174	
0.6544	-0.05990332	-0.05998274	-0.05987384	
0.6546	-0.0598814	-0.05998297	-0.05987376	
0.6548	-0.0598587	-0.05998177	-0.05987139	
0.655	-0.05983583	-0.05997939	-0.0598667	
0.6552	-0.05981339	-0.05997464	-0.05985979	
0.6554	-0.05979194	-0.05996664	-0.05985064	
0.6556	-0.05977201	-0.05995587	-0.05983925	
0.6558	-0.05975408	-0.05994282	-0.05982568	
0.656	-0.05973861	-0.05992798	-0.05981013	
0.6562	-0.05972597	-0.05991184	-0.05979284	
0.6564	-0.05971648	-0.05989488	-0.05977415	
0.6566	-0.05971042	-0.05987759	-0.05975443	
0.6568	-0.05970797	-0.05986043	-0.05973413	
0.657	-0.05970929	-0.05984384	-0.05971368	
0.6572	-0.05971443	-0.05982824	-0.05969356	
0.6574	-0.05972338	-0.05981401	-0.05967425	
0.6576	-0.05973609	-0.05980152	-0.05965623	
0.6578	-0.05975242	-0.05979107	-0.05963995	
0.658	-0.05977216	-0.05978294	-0.05962584	
0.6582	-0.05979384	-0.05977734	-0.05961431	
0.6584	-0.05981346	-0.05977445	-0.05960559	
0.6586	-0.05983121	-0.05977434	-0.05959947	
0.6588	-0.05984727	-0.05977706	-0.05959579	
0.659	-0.05986181	-0.05978267	-0.05959446	
0.6592	-0.05987496	-0.05979114	-0.05959539	
0.6594	-0.05988686	-0.05980241	-0.05959853	
0.6596	-0.05989762	-0.05981496	-0.05960381	
0.6598	-0.05990737	-0.05982874	-0.05961107	
0.66	-0.05991618	-0.05984378	-0.05962012	
0.6602	-0.05992416	-0.05985865	-0.05963084	
0.6604	-0.05993138	-0.0598721	-0.05964296	
0.6606	-0.05993791	-0.05988427	-0.05965611	
0.6608	-0.05994381	-0.05989528	-0.05966999	
0.661	-0.05994916	-0.05990525	-0.05968434	
0.6612	-0.059954	-0.05991426	-0.05969895	
0.6614	-0.05995838	-0.05992242	-0.05971364	
0.6616	-0.05996234	-0.05992981	-0.05972825	
0.6618	-0.05996592	-0.05993649	-0.05974268	
0.662	-0.05996916	-0.05994253	-0.05975682	
0.6622	-0.0599721	-0.059948	-0.0597706	
0.6624	-0.05997476	-0.05995295	-0.05978396	
0.6626	-0.05997716	-0.05995743	-0.05979685	
0.6628	-0.05997933	-0.05996148	-0.05980925	
0.663	-0.0599813	-0.05996514	-0.05982112	
0.6632	-0.05998274	-0.05996846	-0.05983246	
0.6634	-0.05997901	-0.05997146	-0.05984323	
0.6636	-0.05997069	-0.05997418	-0.05985289	
0.6638	-0.05995838	-0.05997663	-0.05986105	
0.664	-0.05994272	-0.05997886	-0.05986737	
0.6642	-0.05992435	-0.05998087	-0.05987168	
0.6644	-0.05990389	-0.05998269	-0.05987383	
0.6646	-0.059882	-0.05998297	-0.05987381	
0.6648	-0.05985931	-0.05998179	-0.05987149	
0.665	-0.05983643	-0.05997945	-0.05986686	
0.6652	-0.05981397	-0.05997478	-0.05986	
0.6654	-0.05979248	-0.05996686	-0.05985092	
0.6656	-0.05977251	-0.05995616	-0.05983958	
0.6658	-0.05975453	-0.05994317	-0.05982606	
0.666	-0.05973898	-0.05992837	-0.05981056	
0.6662	-0.05972626	-0.05991225	-0.05979331	
0.6664	-0.05971669	-0.05989531	-0.05977465	
0.6666	-0.05971054	-0.05987802	-0.05975496	
0.6668	-0.059708	-0.05986085	-0.05973466	
0.667	-0.05970922	-0.05984424	-0.0597142	
0.6672	-0.05971426	-0.05982861	-0.05969407	
0.6674	-0.05972312	-0.05981435	-0.05967474	
0.6676	-0.05973573	-0.05980181	-0.05965668	
0.6678	-0.05975196	-0.05979131	-0.05964034	
0.668	-0.05977162	-0.05978311	-0.05962618	
0.6682	-0.05979335	-0.05977745	-0.05961458	
0.6684	-0.05981302	-0.05977449	-0.05960578	
0.6686	-0.05983081	-0.0597743	-0.0595996	
0.6688	-0.05984691	-0.05977695	-0.05959588	
0.669	-0.05986148	-0.05978249	-0.05959449	
0.6692	-0.05987466	-0.05979089	-0.05959536	
0.6694	-0.05988659	-0.05980208	-0.05959844	
0.6696	-0.05989738	-0.0598146	-0.05960367	
0.6698	-0.05990715	-0.05982834	-0.05961087	
0.67	-0.05991599	-0.05984337	-0.05961988	
0.6702	-0.05992398	-0.05985827	-0.05963056	
0.6704	-0.05993121	-0.05987176	-0.05964264	
0.6706	-0.05993776	-0.05988396	-0.05965577	
0.6708	-0.05994368	-0.05989501	-0.05966964	
0.671	-0.05994904	-0.059905	-0.05968398	
0.6712	-0.05995389	-0.05991404	-0.05969859	
0.6714	-0.05995828	-0.05992222	-0.05971327	
0.6716	-0.05996225	-0.05992962	-0.05972789	
0.6718	-0.05996584	-0.05993631	-0.05974232	
0.672	-0.05996909	-0.05994238	-0.05975647	
0.6722	-0.05997203	-0.05994786	-0.05977026	
0.6724	-0.0599747	-0.05995282	-0.05978363	
0.6726	-0.0599771	-0.05995731	-0.05979653	
0.6728	-0.05997928	-0.05996137	-0.05980894	
0.673	-0.05998125	-0.05996505	-0.05982083	
0.6732	-0.05998283	-0.05996837	-0.05983218	
0.6734	-0.05997922	-0.05997138	-0.05984298	
0.6736	-0.059971	-0.05997411	-0.05985268	
0.6738	-0.05995878	-0.05997657	-0.05986088	
0.674	-0.0599432	-0.0599788	-0.05986726	
0.6742	-0.05992487	-0.05998082	-0.05987161	
0.6744	-0.05990446	-0.05998264	-0.05987383	
0.6746	-0.0598826	-0.05998296	-0.05987386	
0.6748	-0.05985991	-0.05998182	-0.0598716	
0.675	-0.05983703	-0.05997951	-0.05986703	
0.6752	-0.05981455	-0.05997493	-0.05986022	
0.6754	-0.05979303	-0.05996709	-0.05985119	
0.6756	-0.05977301	-0.05995645	-0.05983991	
0.6758	-0.05975497	-0.05994351	-0.05982645	
0.676	-0.05973936	-0.05992875	-0.05981099	
0.6762	-0.05972656	-0.05991266	-0.05979378	
0.6764	-0.0597169	-0.05989574	-0.05977515	
0.6766	-0.05971066	-0.05987846	-0.05975548	
0.6768	-0.05970803	-0.05986128	-0.05973519	
0.677	-0.05970915	-0.05984465	-0.05971473	
0.6772	-0.05971409	-0.05982899	-0.05969458	
0.6774	-0.05972285	-0.05981469	-0.05967522	
0.6776	-0.05973537	-0.0598021	-0.05965712	
0.6778	-0.05975151	-0.05979155	-0.05964074	
0.678	-0.05977109	-0.05978329	-0.05962652	
0.6782	-0.05979287	-0.05977756	-0.05961484	
0.6784	-0.05981258	-0.05977453	-0.05960599	
0.6786	-0.05983042	-0.05977427	-0.05959975	
0.6788	-0.05984655	-0.05977685	-0.05959596	
0.679	-0.05986116	-0.0597823	-0.05959451	
0.6792	-0.05987437	-0.05979063	-0.05959533	
0.6794	-0.05988633	-0.05980176	-0.05959835	
0.6796	-0.05989714	-0.05981425	-0.05960353	
0.6798	-0.05990693	-0.05982796	-0.05961069	
0.68	-0.05991579	-0.05984294	-0.05961965	
0.6802	-0.0599238	-0.05985789	-0.05963028	
0.6804	-0.05993105	-0.05987141	-0.05964233	
0.6806	-0.05993761	-0.05988365	-0.05965544	
0.6808	-0.05994355	-0.05989472	-0.05966929	
0.681	-0.05994892	-0.05990474	-0.05968362	
0.6812	-0.05995378	-0.05991381	-0.05969822	
0.6814	-0.05995818	-0.05992201	-0.0597129	
0.6816	-0.05996216	-0.05992943	-0.05972752	
0.6818	-0.05996576	-0.05993615	-0.05974196	
0.682	-0.05996902	-0.05994222	-0.05975612	
0.6822	-0.05997197	-0.05994772	-0.05976991	
0.6824	-0.05997464	-0.05995269	-0.05978329	
0.6826	-0.05997705	-0.0599572	-0.05979621	
0.6828	-0.05997923	-0.05996127	-0.05980863	
0.683	-0.05998121	-0.05996495	-0.05982053	
0.6832	-0.05998292	-0.05996829	-0.0598319	
0.6834	-0.05997942	-0.05997131	-0.05984272	
0.6836	-0.05997131	-0.05997404	-0.05985247	
0.6838	-0.05995918	-0.05997651	-0.05986071	
0.684	-0.05994367	-0.05997875	-0.05986714	
0.6842	-0.0599254	-0.05998077	-0.05987155	
0.6844	-0.05990503	-0.0599826	-0.05987382	
0.6846	-0.05988319	-0.05998296	-0.05987391	
0.6848	-0.05986052	-0.05998185	-0.05987171	
0.685	-0.05983764	-0.05997956	-0.0598672	
0.6852	-0.05981513	-0.05997508	-0.05986044	
0.6854	-0.05979358	-0.05996731	-0.05985147	
0.6856	-0.05977351	-0.05995675	-0.05984024	
0.6858	-0.05975542	-0.05994386	-0.05982684	
0.686	-0.05973974	-0.05992914	-0.05981142	
0.6862	-0.05972686	-0.05991308	-0.05979425	
0.6864	-0.05971712	-0.05989617	-0.05977565	
0.6866	-0.05971079	-0.05987889	-0.059756	
0.6868	-0.05970806	-0.05986171	-0.05973572	
0.687	-0.05970908	-0.05984506	-0.05971526	
0.6872	-0.05971393	-0.05982937	-0.0596951	
0.6874	-0.05972259	-0.05981503	-0.05967572	
0.6876	-0.05973502	-0.0598024	-0.05965758	
0.6878	-0.05975107	-0.05979178	-0.05964115	
0.688	-0.05977055	-0.05978347	-0.05962686	
0.6882	-0.05979239	-0.05977767	-0.05961512	
0.6884	-0.05981215	-0.05977457	-0.0596062	
0.6886	-0.05983002	-0.05977424	-0.05959989	
0.6888	-0.0598462	-0.05977674	-0.05959604	
0.689	-0.05986084	-0.05978213	-0.05959454	
0.6892	-0.05987408	-0.05979038	-0.05959531	
0.6894	-0.05988606	-0.05980143	-0.05959827	
0.6896	-0.0598969	-0.05981389	-0.0596034	
0.6898	-0.05990671	-0.05982757	-0.0596105	
0.69	-0.05991559	-0.05984253	-0.05961942	
0.6902	-0.05992363	-0.05985751	-0.05963001	
0.6904	-0.05993089	-0.05987107	-0.05964203	
0.6906	-0.05993747	-0.05988334	-0.05965511	
0.6908	-0.05994342	-0.05989444	-0.05966894	
0.691	-0.05994881	-0.05990449	-0.05968326	
0.6912	-0.05995367	-0.05991358	-0.05969786	
0.6914	-0.05995809	-0.0599218	-0.05971254	
0.6916	-0.05996207	-0.05992924	-0.05972716	
0.6918	-0.05996568	-0.05993598	-0.05974161	
0.692	-0.05996895	-0.05994207	-0.05975577	
0.6922	-0.0599719	-0.05994758	-0.05976957	
0.6924	-0.05997458	-0.05995257	-0.05978297	
0.6926	-0.05997699	-0.05995708	-0.05979589	
0.6928	-0.05997919	-0.05996117	-0.05980833	
0.693	-0.05998117	-0.05996486	-0.05982024	
0.6932	-0.05998296	-0.05996821	-0.05983162	
0.6934	-0.05997959	-0.05997123	-0.05984247	
0.6936	-0.05997158	-0.05997397	-0.05985224	
0.6938	-0.05995955	-0.05997645	-0.05986053	
0.694	-0.05994411	-0.05997869	-0.05986701	
0.6942	-0.05992591	-0.05998072	-0.05987148	
0.6944	-0.05990558	-0.05998255	-0.0598738	
0.6946	-0.05988377	-0.05998295	-0.05987394	
0.6948	-0.05986111	-0.05998188	-0.0598718	
0.695	-0.05983822	-0.05997962	-0.05986734	
0.6952	-0.0598157	-0.05997522	-0.05986064	
0.6954	-0.05979412	-0.05996754	-0.05985173	
0.6956	-0.059774	-0.05995703	-0.05984056	
0.6958	-0.05975585	-0.0599442	-0.0598272	
0.696	-0.0597401	-0.05992952	-0.05981183	
0.6962	-0.05972715	-0.05991349	-0.05979471	
0.6964	-0.05971733	-0.0598966	-0.05977614	
0.6966	-0.0597109	-0.05987932	-0.05975651	
0.6968	-0.05970808	-0.05986213	-0.05973624	
0.697	-0.05970901	-0.05984546	-0.05971578	
0.6972	-0.05971376	-0.05982975	-0.0596956	
0.6974	-0.05972233	-0.05981537	-0.05967619	
0.6976	-0.05973466	-0.05980269	-0.05965801	
0.6978	-0.05975062	-0.05979202	-0.05964153	
0.698	-0.05977002	-0.05978364	-0.05962719	
0.6982	-0.05979191	-0.05977778	-0.05961538	
0.6984	-0.05981171	-0.05977461	-0.05960639	
0.6986	-0.05982963	-0.05977421	-0.05960003	
0.6988	-0.05984584	-0.05977664	-0.05959612	
0.699	-0.05986051	-0.05978195	-0.05959456	
0.6992	-0.05987379	-0.05979013	-0.05959527	
0.6994	-0.0598858	-0.05980112	-0.05959818	
0.6996	-0.05989666	-0.05981355	-0.05960326	
0.6998	-0.0599065	-0.0598272	-0.05961031	
0.7	-0.0599154	-0.05984212	-0.05961918	
0.7002	-0.05992345	-0.05985714	-0.05962973	
0.7004	-0.05993073	-0.05987074	-0.05964172	
0.7006	-0.05993732	-0.05988304	-0.05965478	
0.7008	-0.05994329	-0.05989417	-0.05966859	
0.701	-0.05994869	-0.05990424	-0.05968291	
0.7012	-0.05995357	-0.05991336	-0.05969749	
0.7014	-0.05995799	-0.0599216	-0.05971218	
0.7016	-0.05996199	-0.05992906	-0.0597268	
0.7018	-0.0599656	-0.05993581	-0.05974125	
0.702	-0.05996888	-0.05994192	-0.05975542	
0.7022	-0.05997184	-0.05994745	-0.05976924	
0.7024	-0.05997452	-0.05995245	-0.05978264	
0.7026	-0.05997694	-0.05995697	-0.05979558	
0.7028	-0.05997914	-0.05996107	-0.05980803	
0.703	-0.05998112	-0.05996477	-0.05981995	
0.7032	-0.05998292	-0.05996813	-0.05983135	
0.7034	-0.05997968	-0.05997116	-0.05984221	
0.7036	-0.05997179	-0.0599739	-0.05985201	
0.7038	-0.05995985	-0.05997639	-0.05986033	
0.704	-0.0599445	-0.05997863	-0.05986686	
0.7042	-0.05992636	-0.05998067	-0.05987137	
0.7044	-0.05990608	-0.0599825	-0.05987375	
0.7046	-0.05988431	-0.05998295	-0.05987395	
0.7048	-0.05986166	-0.05998191	-0.05987186	
0.705	-0.05983877	-0.05997968	-0.05986746	
0.7052	-0.05981624	-0.05997536	-0.05986081	
0.7054	-0.05979463	-0.05996775	-0.05985195	
0.7056	-0.05977447	-0.05995731	-0.05984084	
0.7058	-0.05975627	-0.05994453	-0.05982754	
0.706	-0.05974046	-0.05992989	-0.05981221	
0.7062	-0.05972743	-0.05991388	-0.05979513	
0.7064	-0.05971752	-0.05989701	-0.05977659	
0.7066	-0.05971101	-0.05987974	-0.05975698	
0.7068	-0.0597081	-0.05986254	-0.05973672	
