Time	(16) Kp*error	(21) Kd*de/dt	(22) Kp*e+Kd*de/dt CW	
0.8946	-0.05461521	-0.05543482	-0.04953052	
0.8947999	-0.05461503	-0.05543327	-0.04952761	
0.895	-0.05461486	-0.05543181	-0.04952481	
0.8952	-0.0546147	-0.05543042	-0.04952213	
0.8954	-0.05461456	-0.05542911	-0.04951957	
0.8956	-0.05461442	-0.05542787	-0.04951711	
0.8958	-0.0546143	-0.05542671	-0.04951477	
0.896	-0.05461419	-0.05542561	-0.04951253	
0.8962	-0.05461409	-0.05542459	-0.04951039	
0.8964	-0.05461399	-0.05542363	-0.04950836	
0.8965999	-0.0546139	-0.05542274	-0.04950642	
0.8968	-0.05461382	-0.05542191	-0.04950459	
0.897	-0.05461375	-0.05542115	-0.04950284	
0.8972	-0.05461368	-0.05542045	-0.04950118	
0.8974	-0.05461362	-0.0554198	-0.04949962	
0.8976	-0.05461356	-0.05541922	-0.04949814	
0.8978	-0.05461351	-0.05541869	-0.04949675	
0.898	-0.05461346	-0.05541821	-0.04949543	
0.8982	-0.05461342	-0.05541779	-0.0494942	
0.8983999	-0.05461337	-0.05541742	-0.04949304	
0.8986	-0.05461334	-0.0554171	-0.04949196	
0.8988	-0.0546133	-0.05541682	-0.04949095	
0.899	-0.05461327	-0.0554166	-0.04949001	
0.8992	-0.05461324	-0.05541642	-0.04948914	
0.8994	-0.05461321	-0.05541627	-0.04948834	
0.8996	-0.05461319	-0.05541618	-0.04948759	
0.8998	-0.05461317	-0.05541613	-0.04948692	
0.9	-0.05461315	-0.05541611	-0.0494863	
0.9001999	-0.05461313	-0.05541613	-0.04948574	
0.9004	-0.05461311	-0.05541619	-0.04948524	
0.9006	-0.05461309	-0.05541629	-0.04948479	
0.9008	-0.05461308	-0.05541642	-0.04948439	
0.901	-0.05461307	-0.05541658	-0.04948405	
0.9012	-0.05461306	-0.05541677	-0.04948376	
0.9014	-0.05461305	-0.055417	-0.04948351	
0.9016	-0.05461304	-0.05541725	-0.04948331	
0.9018	-0.05461303	-0.05541754	-0.04948315	
0.902	-0.0546127	-0.05541785	-0.04948304	
0.9022	-0.05461184	-0.05541819	-0.04948294	
0.9024	-0.0546103	-0.05541855	-0.04948279	
0.9026	-0.05460799	-0.05541894	-0.04948255	
0.9028	-0.05460489	-0.05541934	-0.04948213	
0.903	-0.05460099	-0.05541974	-0.04948149	
0.9032	-0.05459631	-0.05542013	-0.04948055	
0.9034	-0.05459091	-0.0554205	-0.04947929	
0.9036	-0.05458485	-0.05542083	-0.04947764	
0.9038	-0.05457819	-0.05542111	-0.0494756	
0.904	-0.05457101	-0.05542133	-0.04947311	
0.9042	-0.05456339	-0.05542145	-0.04947018	
0.9044	-0.0545554	-0.05542148	-0.04946679	
0.9046	-0.05454711	-0.05542139	-0.04946294	
0.9048	-0.0545386	-0.05542117	-0.04945865	
0.905	-0.05452992	-0.0554208	-0.04945391	
0.9052	-0.05452116	-0.05542027	-0.04944874	
0.9054	-0.05451235	-0.05541958	-0.04944316	
0.9056	-0.05450356	-0.05541871	-0.04943718	
0.9058	-0.05449482	-0.05541767	-0.04943084	
0.906	-0.05448619	-0.05541643	-0.04942416	
0.9062	-0.05447768	-0.055415	-0.04941716	
0.9064	-0.05446934	-0.05541338	-0.04940987	
0.9066	-0.0544612	-0.05541157	-0.04940232	
0.9068	-0.05445327	-0.05540957	-0.04939453	
0.907	-0.05444557	-0.05540737	-0.04938652	
0.9072	-0.05443811	-0.055405	-0.04937833	
0.9074	-0.05443092	-0.05540244	-0.04936998	
0.9076	-0.05442398	-0.05539972	-0.04936149	
0.9078	-0.05441732	-0.05539683	-0.04935289	
0.908	-0.05441094	-0.05539377	-0.04934419	
0.9082	-0.05440482	-0.05539058	-0.04933543	
0.9084	-0.05439899	-0.05538725	-0.04932661	
0.9086	-0.05439342	-0.05538379	-0.04931777	
0.9088	-0.05438812	-0.05538021	-0.04930891	
0.909	-0.05438309	-0.05537652	-0.04930005	
0.9092	-0.05437831	-0.05537274	-0.04929121	
0.9094	-0.05437378	-0.05536887	-0.0492824	
0.9096	-0.05436949	-0.05536493	-0.04927364	
0.9098	-0.05436544	-0.05536093	-0.04926493	
0.91	-0.05436162	-0.05535687	-0.0492563	
0.9102	-0.05435802	-0.05535277	-0.04924774	
0.9104	-0.05435462	-0.05534864	-0.04923927	
0.9106	-0.05435142	-0.05534448	-0.04923091	
0.9108	-0.05434842	-0.05534032	-0.04922264	
0.911	-0.0543456	-0.05533614	-0.0492145	
0.9112	-0.05434295	-0.05533198	-0.04920647	
0.9114	-0.05434047	-0.05532783	-0.04919857	
0.9116	-0.05433815	-0.05532369	-0.0491908	
0.9118	-0.05433597	-0.05531959	-0.04918316	
0.912	-0.05433394	-0.05531552	-0.04917567	
0.9122	-0.05433204	-0.0553115	-0.04916831	
0.9123999	-0.05433026	-0.05530752	-0.04916111	
0.9126	-0.05432861	-0.0553036	-0.04915406	
0.9128	-0.05432706	-0.05529974	-0.04914716	
0.913	-0.05432562	-0.05529594	-0.0491404	
0.9132	-0.05432428	-0.05529221	-0.04913381	
0.9134	-0.05432303	-0.05528855	-0.04912737	
0.9136	-0.05432187	-0.05528497	-0.04912109	
0.9138	-0.05432079	-0.05528146	-0.04911497	
0.914	-0.05431979	-0.05527804	-0.049109	
0.9141999	-0.05431886	-0.05527471	-0.0491032	
0.9144	-0.05431799	-0.05527145	-0.04909755	
0.9146	-0.05431719	-0.05526829	-0.04909205	
0.9148	-0.05431645	-0.05526522	-0.04908672	
0.915	-0.05431575	-0.05526224	-0.04908154	
0.9152	-0.05431512	-0.05525934	-0.04907651	
0.9154	-0.05431452	-0.05525655	-0.04907164	
0.9156	-0.05431398	-0.05525384	-0.04906691	
0.9158	-0.05431347	-0.05525123	-0.04906234	
0.9159999	-0.054313	-0.0552487	-0.04905792	
0.9162	-0.05431256	-0.05524627	-0.04905364	
0.9164	-0.05431216	-0.05524394	-0.0490495	
0.9166	-0.05431179	-0.05524169	-0.04904551	
0.9168	-0.05431145	-0.05523954	-0.04904166	
0.917	-0.05431113	-0.05523747	-0.04903794	
0.9172	-0.05431084	-0.05523549	-0.04903437	
0.9174	-0.05431057	-0.05523361	-0.04903092	
0.9176	-0.05431032	-0.0552318	-0.04902761	
0.9177999	-0.05431009	-0.05523008	-0.04902443	
0.918	-0.05430988	-0.05522845	-0.04902136	
0.9182	-0.05430968	-0.0552269	-0.04901843	
0.9184	-0.05430951	-0.05522543	-0.04901562	
0.9186	-0.05430934	-0.05522403	-0.04901292	
0.9188	-0.05430919	-0.05522272	-0.04901034	
0.919	-0.05430905	-0.05522148	-0.04900787	
0.9192	-0.05430892	-0.05522032	-0.04900551	
0.9194	-0.0543088	-0.05521923	-0.04900326	
0.9196	-0.05430869	-0.05521821	-0.04900112	
0.9198	-0.05430859	-0.05521726	-0.04899908	
0.92	-0.0543085	-0.05521637	-0.04899714	
0.9202	-0.05430841	-0.05521556	-0.04899529	
0.9204	-0.05430833	-0.0552148	-0.04899355	
0.9206	-0.05430826	-0.05521411	-0.04899189	
0.9208	-0.05430819	-0.05521348	-0.04899033	
0.921	-0.05430814	-0.05521291	-0.04898885	
0.9212	-0.05430808	-0.05521239	-0.04898746	
0.9214	-0.05430803	-0.05521194	-0.04898615	
0.9216	-0.05430798	-0.05521153	-0.04898492	
0.9218	-0.05430794	-0.05521118	-0.04898378	
0.922	-0.0543079	-0.05521087	-0.0489827	
0.9222	-0.05430786	-0.05521062	-0.0489817	
0.9224	-0.05430783	-0.05521042	-0.04898078	
0.9226	-0.0543078	-0.05521026	-0.04897992	
0.9228	-0.05430777	-0.05521014	-0.04897913	
0.923	-0.05430741	-0.05521007	-0.0489784	
0.9232	-0.0543065	-0.05521004	-0.04897771	
0.9234	-0.05430488	-0.05521005	-0.04897699	
0.9236	-0.05430247	-0.05521009	-0.04897618	
0.9238	-0.05429922	-0.05521017	-0.04897521	
0.924	-0.05429514	-0.05521025	-0.04897403	
0.9242	-0.05429026	-0.05521034	-0.04897257	
0.9244	-0.05428463	-0.05521042	-0.04897078	
0.9246	-0.0542783	-0.05521047	-0.04896861	
0.9248	-0.05427136	-0.05521048	-0.04896604	
0.925	-0.05426386	-0.05521043	-0.04896303	
0.9252	-0.0542559	-0.0552103	-0.04895956	
0.9254	-0.05424756	-0.05521008	-0.04895565	
0.9256	-0.0542389	-0.05520974	-0.04895127	
0.9258	-0.05423002	-0.05520928	-0.04894643	
0.926	-0.05422096	-0.05520867	-0.04894115	
0.9262	-0.05421181	-0.05520791	-0.04893543	
0.9264	-0.05420261	-0.05520699	-0.0489293	
0.9266	-0.05419342	-0.05520589	-0.04892278	
0.9268	-0.05418429	-0.05520461	-0.04891589	
0.927	-0.05417527	-0.05520314	-0.04890865	
0.9272	-0.05416638	-0.05520149	-0.0489011	
0.9274	-0.05415767	-0.05519964	-0.04889325	
0.9276	-0.05414915	-0.05519759	-0.04888514	
0.9278	-0.05414085	-0.05519536	-0.04887679	
0.928	-0.0541328	-0.05519293	-0.04886823	
0.9281999	-0.05412501	-0.05519032	-0.04885949	
0.9284	-0.05411748	-0.05518753	-0.04885059	
0.9286	-0.05411023	-0.05518457	-0.04884156	
0.9288	-0.05410326	-0.05518145	-0.04883242	
0.929	-0.05409657	-0.05517816	-0.04882319	
0.9292	-0.05409018	-0.05517473	-0.04881389	
0.9294	-0.05408406	-0.05517116	-0.04880456	
0.9296	-0.05407823	-0.05516746	-0.0487952	
0.9298	-0.05407269	-0.05516364	-0.04878583	
0.9299999	-0.05406741	-0.05515972	-0.04877647	
0.9302	-0.05406241	-0.0551557	-0.04876713	
0.9304	-0.05405766	-0.0551516	-0.04875784	
0.9306	-0.05405317	-0.05514742	-0.0487486	
0.9308	-0.05404893	-0.05514319	-0.04873943	
0.931	-0.05404492	-0.0551389	-0.04873034	
0.9312	-0.05404114	-0.05513457	-0.04872134	
0.9314	-0.05403758	-0.05513021	-0.04871244	
0.9316	-0.05403423	-0.05512583	-0.04870364	
0.9317999	-0.05403108	-0.05512144	-0.04869496	
0.932	-0.05402812	-0.05511705	-0.0486864	
0.9322	-0.05402534	-0.05511267	-0.04867797	
0.9324	-0.05402274	-0.05510831	-0.04866968	
0.9326	-0.0540203	-0.05510397	-0.04866153	
0.9328	-0.05401802	-0.05509965	-0.04865353	
0.933	-0.05401588	-0.05509539	-0.04864568	
0.9332	-0.05401389	-0.05509117	-0.04863798	
0.9334	-0.05401202	-0.055087	-0.04863044	
0.9335999	-0.05401028	-0.05508289	-0.04862305	
0.9338	-0.05400866	-0.05507884	-0.04861583	
0.934	-0.05400715	-0.05507486	-0.04860877	
0.9342	-0.05400574	-0.05507096	-0.04860188	
0.9344	-0.05400443	-0.05506713	-0.04859515	
0.9346	-0.05400321	-0.05506338	-0.04858859	
0.9348	-0.05400208	-0.05505972	-0.0485822	
0.935	-0.05400102	-0.05505614	-0.04857597	
0.9352	-0.05400004	-0.05505266	-0.04856991	
0.9353999	-0.05399913	-0.05504926	-0.04856401	
0.9356	-0.05399829	-0.05504596	-0.04855828	
0.9358	-0.05399751	-0.05504275	-0.04855272	
0.936	-0.05399678	-0.05503964	-0.04854732	
0.9362	-0.05399611	-0.05503662	-0.04854208	
0.9364	-0.05399549	-0.0550337	-0.048537	
0.9366	-0.05399491	-0.05503087	-0.04853209	
0.9368	-0.05399437	-0.05502815	-0.04852733	
0.937	-0.05399388	-0.05502553	-0.04852272	
0.9372	-0.05399342	-0.05502299	-0.04851827	
0.9374	-0.05399266	-0.05502056	-0.04851397	
0.9376	-0.05399134	-0.05501822	-0.04850979	
0.9378	-0.05398932	-0.05501598	-0.04850566	
0.938	-0.0539865	-0.05501382	-0.04850153	
0.9382	-0.05398284	-0.05501175	-0.04849731	
0.9384	-0.05397834	-0.05500975	-0.04849295	
0.9386	-0.05397302	-0.0550078	-0.04848839	
0.9388	-0.05396693	-0.0550059	-0.04848356	
0.939	-0.05396014	-0.05500402	-0.04847842	
0.9392	-0.05395272	-0.05500215	-0.04847294	
0.9394	-0.05394474	-0.05500028	-0.04846708	
0.9396	-0.0539363	-0.05499837	-0.04846084	
0.9398	-0.05392746	-0.05499641	-0.0484542	
0.94	-0.05391831	-0.05499439	-0.04844715	
0.9402	-0.05390893	-0.0549923	-0.0484397	
0.9404	-0.05389938	-0.0549901	-0.04843186	
0.9406	-0.05388973	-0.05498779	-0.04842364	
0.9408	-0.05388005	-0.05498536	-0.04841507	
0.941	-0.05387038	-0.05498279	-0.04840615	
0.9412	-0.05386078	-0.05498009	-0.04839692	
0.9414	-0.0538513	-0.05497723	-0.04838739	
0.9416	-0.05384196	-0.05497422	-0.0483776	
0.9418	-0.0538328	-0.05497106	-0.04836757	
0.942	-0.05382386	-0.05496773	-0.04835732	
0.9422	-0.05381515	-0.05496425	-0.04834689	
0.9424	-0.0538067	-0.05496061	-0.0483363	
0.9426	-0.05379852	-0.05495682	-0.04832558	
0.9428	-0.05379061	-0.05495288	-0.04831475	
0.943	-0.053783	-0.0549488	-0.04830384	
0.9432	-0.05377569	-0.05494459	-0.04829286	
0.9434	-0.05376868	-0.05494024	-0.04828185	
0.9436	-0.05376196	-0.05493578	-0.04827082	
0.9438	-0.05375555	-0.0549312	-0.04825979	
0.944	-0.05374943	-0.05492653	-0.04824879	
0.9442	-0.05374361	-0.05492176	-0.04823783	
0.9444	-0.05373808	-0.05491691	-0.04822692	
0.9446	-0.05373283	-0.054912	-0.04821607	
0.9448	-0.05372785	-0.05490702	-0.04820532	
0.945	-0.05372314	-0.054902	-0.04819467	
0.9452	-0.05371868	-0.05489694	-0.04818412	
0.9454	-0.05371448	-0.05489185	-0.04817369	
0.9456	-0.05371051	-0.05488674	-0.04816339	
0.9457999	-0.05370677	-0.05488163	-0.04815324	
0.946	-0.05370325	-0.05487652	-0.04814323	
0.9462	-0.05369995	-0.05487142	-0.04813337	
0.9464	-0.05369684	-0.05486634	-0.04812368	
0.9466	-0.05369392	-0.0548613	-0.04811415	
0.9468	-0.05369119	-0.05485629	-0.04810479	
0.947	-0.05368863	-0.05485132	-0.04809562	
0.9472	-0.05368624	-0.05484641	-0.04808662	
0.9474	-0.05368399	-0.05484155	-0.0480778	
0.9475999	-0.0536819	-0.05483676	-0.04806918	
0.9478	-0.05367994	-0.05483205	-0.04806074	
0.948	-0.05367811	-0.05482741	-0.04805249	
0.9482	-0.05367641	-0.05482285	-0.04804443	
0.9484	-0.05367482	-0.05481838	-0.04803657	
0.9486	-0.05367334	-0.054814	-0.0480289	
0.9488	-0.05367196	-0.05480971	-0.04802142	
0.949	-0.05367068	-0.05480552	-0.04801414	
0.9492	-0.05366949	-0.05480143	-0.04800705	
0.9493999	-0.05366838	-0.05479745	-0.04800016	
0.9496	-0.05366735	-0.05479357	-0.04799346	
0.9498	-0.05366639	-0.05478979	-0.04798694	
0.95	-0.0536655	-0.05478612	-0.04798061	
0.9502	-0.05366468	-0.05478256	-0.04797448	
0.9504	-0.05366392	-0.05477911	-0.04796853	
0.9506	-0.05366321	-0.05477577	-0.04796276	
0.9508	-0.05366256	-0.05477254	-0.04795717	
0.951	-0.05366195	-0.05476942	-0.04795177	
0.9511999	-0.05366139	-0.05476641	-0.04794654	
0.9514	-0.05366087	-0.05476351	-0.04794148	
0.9516	-0.05366039	-0.05476072	-0.0479366	
0.9518	-0.05365994	-0.05475803	-0.04793189	
0.952	-0.05365953	-0.05475546	-0.04792734	
0.9522	-0.05365915	-0.05475299	-0.04792296	
0.9524	-0.0536588	-0.05475062	-0.04791873	
0.9526	-0.05365848	-0.05474836	-0.04791467	
0.9528	-0.05365818	-0.0547462	-0.04791076	
0.9529999	-0.0536579	-0.05474414	-0.047907	
0.9532	-0.05365765	-0.05474217	-0.04790339	
0.9534	-0.05365741	-0.05474031	-0.04789992	
0.9536	-0.0536572	-0.05473854	-0.0478966	
0.9538	-0.053657	-0.05473686	-0.04789342	
0.954	-0.05365681	-0.05473527	-0.04789037	
0.9542	-0.05365629	-0.05473377	-0.04788745	
0.9544	-0.05365518	-0.05473236	-0.04788463	
0.9546	-0.05365331	-0.05473103	-0.04788185	
0.9548	-0.0536506	-0.05472978	-0.04787903	
0.955	-0.053647	-0.0547286	-0.0478761	
0.9552	-0.05364252	-0.05472748	-0.04787299	
0.9554	-0.05363717	-0.0547264	-0.04786964	
0.9556	-0.05363101	-0.05472535	-0.04786599	
0.9558	-0.0536241	-0.0547243	-0.047862	
0.956	-0.05361653	-0.05472325	-0.04785762	
0.9562	-0.05360838	-0.05472216	-0.04785283	
0.9564	-0.05359972	-0.05472103	-0.04784761	
0.9566	-0.05359065	-0.05471984	-0.04784195	
0.9568	-0.05358124	-0.05471855	-0.04783584	
0.957	-0.05357158	-0.05471716	-0.04782929	
0.9572	-0.05356174	-0.05471565	-0.04782231	
0.9574	-0.05355179	-0.05471401	-0.04781491	
0.9576	-0.05354179	-0.05471222	-0.0478071	
0.9578	-0.05353181	-0.05471028	-0.04779892	
0.958	-0.05352188	-0.05470817	-0.04779039	
0.9582	-0.05351207	-0.05470589	-0.04778152	
0.9584	-0.05350241	-0.05470343	-0.04777236	
0.9586	-0.05349293	-0.05470078	-0.04776292	
0.9588	-0.05348366	-0.05469796	-0.04775324	
0.959	-0.05347464	-0.05469496	-0.04774334	
0.9592	-0.05346587	-0.05469178	-0.04773324	
0.9594	-0.05345738	-0.05468842	-0.04772299	
0.9596	-0.05344918	-0.05468489	-0.0477126	
0.9598	-0.05344129	-0.0546812	-0.0477021	
0.96	-0.05343369	-0.05467736	-0.04769152	
0.9602	-0.05342641	-0.05467336	-0.04768088	
0.9604	-0.05341943	-0.05466923	-0.0476702	
0.9606	-0.05341277	-0.05466497	-0.0476595	
0.9608	-0.05340641	-0.05466058	-0.0476488	
0.961	-0.05340036	-0.05465609	-0.04763812	
0.9612	-0.0533946	-0.05465151	-0.04762748	
0.9614	-0.05338914	-0.05464683	-0.04761689	
0.9615999	-0.05338395	-0.05464209	-0.04760638	
0.9618	-0.05337905	-0.05463728	-0.04759594	
0.962	-0.05337441	-0.05463242	-0.0475856	
0.9622	-0.05337003	-0.05462752	-0.04757537	
0.9624	-0.0533659	-0.05462258	-0.04756526	
0.9626	-0.053362	-0.05461764	-0.04755527	
0.9628	-0.05335834	-0.05461268	-0.04754543	
0.963	-0.05335489	-0.05460772	-0.04753572	
0.9632	-0.05335166	-0.05460277	-0.04752617	
0.9633999	-0.05334862	-0.05459785	-0.04751678	
0.9636	-0.05334577	-0.05459295	-0.04750755	
0.9638	-0.05334309	-0.05458809	-0.04749849	
0.964	-0.05334059	-0.05458328	-0.0474896	
0.9642	-0.05333825	-0.05457852	-0.04748089	
0.9644	-0.05333607	-0.05457382	-0.04747237	
0.9646	-0.05333402	-0.05456918	-0.04746402	
0.9648	-0.05333212	-0.05456462	-0.04745586	
0.965	-0.05333034	-0.05456014	-0.04744789	
0.9651999	-0.05332868	-0.05455573	-0.04744011	
0.9654	-0.05332713	-0.05455141	-0.04743251	
0.9656	-0.05332569	-0.05454718	-0.04742511	
0.9658	-0.05332435	-0.05454305	-0.0474179	
0.966	-0.0533231	-0.05453901	-0.04741087	
0.9662	-0.05332195	-0.05453508	-0.04740404	
0.9664	-0.05332087	-0.05453124	-0.0473974	
0.9666	-0.05331987	-0.05452751	-0.04739094	
0.9668	-0.05331894	-0.05452389	-0.04738467	
0.9669999	-0.05331808	-0.05452037	-0.04737859	
0.9672	-0.05331728	-0.05451696	-0.04737269	
0.9674	-0.05331654	-0.05451366	-0.04736697	
0.9676	-0.05331586	-0.05451046	-0.04736144	
0.9678	-0.05331522	-0.05450738	-0.04735608	
0.968	-0.05331463	-0.05450441	-0.0473509	
0.9682	-0.05331409	-0.05450154	-0.04734589	
0.9684	-0.05331358	-0.05449879	-0.04734105	
0.9686	-0.05331312	-0.05449614	-0.04733638	
0.9687999	-0.05331269	-0.0544936	-0.04733188	
0.969	-0.05331229	-0.05449116	-0.04732754	
0.9692	-0.05331193	-0.05448883	-0.04732336	
0.9694	-0.05331158	-0.05448661	-0.04731934	
0.9696	-0.05331127	-0.05448448	-0.04731547	
0.9698	-0.05331098	-0.05448245	-0.04731176	
0.97	-0.05331071	-0.05448053	-0.04730819	
0.9702	-0.05331047	-0.0544787	-0.04730477	
0.9704	-0.05330988	-0.05447697	-0.04730149	
0.9705999	-0.05330868	-0.05447532	-0.04729831	
0.9708	-0.05330671	-0.05447377	-0.04729518	
0.971	-0.05330386	-0.0544723	-0.04729201	
0.9712	-0.0533001	-0.05447092	-0.04728874	
0.9714	-0.05329543	-0.05446959	-0.04728529	
0.9716	-0.05328986	-0.05446831	-0.0472816	
0.9718	-0.05328345	-0.05446706	-0.04727761	
0.972	-0.05327628	-0.05446583	-0.04727326	
0.9722	-0.05326842	-0.05446459	-0.04726852	
0.9724	-0.05325995	-0.05446333	-0.04726337	
0.9726	-0.05325096	-0.05446202	-0.04725778	
0.9728	-0.05324154	-0.05446064	-0.04725174	
0.973	-0.05323178	-0.05445918	-0.04724525	
0.9732	-0.05322175	-0.05445762	-0.0472383	
0.9734	-0.05321153	-0.05445595	-0.04723091	
0.9736	-0.0532012	-0.05445413	-0.0472231	
0.9738	-0.05319082	-0.05445218	-0.04721488	
0.974	-0.05318045	-0.05445006	-0.04720628	
0.9742	-0.05317014	-0.05444778	-0.04719732	
0.9744	-0.05315995	-0.05444532	-0.04718803	
0.9746	-0.05314991	-0.05444269	-0.04717842	
0.9748	-0.05314007	-0.05443987	-0.04716855	
0.975	-0.05313044	-0.05443687	-0.04715842	
0.9752	-0.05312106	-0.05443368	-0.04714808	
0.9754	-0.05311195	-0.05443032	-0.04713755	
0.9756	-0.05310313	-0.05442678	-0.04712685	
0.9758	-0.0530946	-0.05442307	-0.04711602	
0.976	-0.05308639	-0.05441919	-0.04710509	
0.9762	-0.05307849	-0.05441516	-0.04709407	
0.9764	-0.05307091	-0.05441097	-0.04708299	
0.9766	-0.05306366	-0.05440665	-0.04707188	
0.9768	-0.05305672	-0.05440219	-0.04706075	
0.977	-0.05305011	-0.05439762	-0.04704963	
0.9772	-0.05304381	-0.05439294	-0.04703854	
0.9774	-0.05303781	-0.05438816	-0.04702749	
0.9776	-0.05303212	-0.0543833	-0.0470165	
0.9778	-0.05302673	-0.05437836	-0.04700559	
0.978	-0.05302162	-0.05437336	-0.04699476	
0.9782	-0.05301679	-0.05436831	-0.04698404	
0.9784	-0.05301223	-0.05436322	-0.04697344	
0.9786	-0.05300792	-0.0543581	-0.04696296	
0.9788	-0.05300386	-0.05435297	-0.04695261	
0.979	-0.05300004	-0.05434783	-0.04694242	
0.9791999	-0.05299645	-0.05434269	-0.04693237	
0.9794	-0.05299307	-0.05433757	-0.04692249	
0.9796	-0.0529899	-0.05433247	-0.04691277	
0.9798	-0.05298693	-0.0543274	-0.04690323	
0.98	-0.05298414	-0.05432237	-0.04689386	
0.9802	-0.05298153	-0.0543174	-0.04688467	
0.9804	-0.05297909	-0.05431248	-0.04687568	
0.9806	-0.05297681	-0.05430761	-0.04686687	
0.9808	-0.05297468	-0.05430283	-0.04685825	
0.9809999	-0.05297269	-0.05429811	-0.04684983	
0.9812	-0.05297083	-0.05429348	-0.04684161	
0.9814	-0.0529691	-0.05428893	-0.04683357	
0.9816	-0.05296748	-0.05428448	-0.04682574	
0.9818	-0.05296598	-0.05428011	-0.04681811	
0.982	-0.05296458	-0.05427585	-0.04681068	
0.9822	-0.05296328	-0.05427169	-0.04680344	
0.9824	-0.05296206	-0.05426763	-0.0467964	
0.9826	-0.05296094	-0.05426368	-0.04678956	
0.9827999	-0.0529599	-0.05425984	-0.04678292	
0.983	-0.05295892	-0.05425611	-0.04677647	
0.9832	-0.05295803	-0.05425249	-0.04677021	
0.9834	-0.05295719	-0.05424898	-0.04676415	
0.9836	-0.05295642	-0.05424559	-0.04675827	
0.9838	-0.0529557	-0.05424231	-0.04675258	
0.984	-0.05295504	-0.05423914	-0.04674708	
0.9842	-0.05295442	-0.05423608	-0.04674176	
0.9844	-0.05295385	-0.05423314	-0.04673662	
0.9845999	-0.05295332	-0.05423032	-0.04673165	
0.9848	-0.05295284	-0.0542276	-0.04672686	
0.985	-0.05295239	-0.05422499	-0.04672224	
0.9852	-0.05295197	-0.0542225	-0.0467178	
0.9854	-0.05295159	-0.05422011	-0.04671352	
0.9856	-0.05295123	-0.05421783	-0.0467094	
0.9858	-0.0529509	-0.05421566	-0.04670544	
0.986	-0.0529506	-0.05421359	-0.04670164	
0.9862	-0.05295032	-0.05421163	-0.04669799	
0.9863999	-0.05295006	-0.05420976	-0.04669449	
0.9866	-0.05294982	-0.05420799	-0.04669114	
0.9868	-0.0529496	-0.05420632	-0.04668793	
0.987	-0.0529494	-0.05420475	-0.04668486	
0.9872	-0.05294884	-0.05420326	-0.04668193	
0.9874	-0.05294765	-0.05420187	-0.0466791	
0.9876	-0.05294565	-0.05420057	-0.0466763	
0.9878	-0.05294276	-0.05419935	-0.04667346	
0.988	-0.05293892	-0.05419819	-0.0466705	
0.9881999	-0.05293412	-0.0541971	-0.04666736	
0.9884	-0.05292841	-0.05419606	-0.04666395	
0.9886	-0.05292182	-0.05419504	-0.04666023	
0.9888	-0.05291444	-0.05419402	-0.04665613	
0.989	-0.05290635	-0.054193	-0.04665163	
0.9892	-0.05289762	-0.05419195	-0.04664668	
0.9894	-0.05288836	-0.05419084	-0.04664128	
0.9896	-0.05287864	-0.05418966	-0.04663541	
0.9898	-0.05286857	-0.05418839	-0.04662906	
0.9899999	-0.05285821	-0.05418701	-0.04662224	
0.9902	-0.05284767	-0.0541855	-0.04661496	
0.9904	-0.052837	-0.05418385	-0.04660723	
0.9906	-0.05282627	-0.05418205	-0.04659908	
0.9908	-0.05281556	-0.05418007	-0.04659053	
0.991	-0.0528049	-0.05417792	-0.0465816	
0.9912	-0.05279436	-0.05417559	-0.04657231	
0.9914	-0.05278398	-0.05417306	-0.04656271	
0.9916	-0.05277379	-0.05417035	-0.04655281	
0.9918	-0.05276383	-0.05416744	-0.04654266	
0.992	-0.05275412	-0.05416434	-0.04653227	
0.9922	-0.05274469	-0.05416105	-0.04652168	
0.9924	-0.05273556	-0.05415757	-0.04651091	
0.9926	-0.05272673	-0.05415391	-0.04650001	
0.9928	-0.05271822	-0.05415008	-0.04648899	
0.993	-0.05271003	-0.05414608	-0.04647787	
0.9932	-0.05270218	-0.05414193	-0.04646669	
0.9934	-0.05269466	-0.05413762	-0.04645547	
0.9936	-0.05268747	-0.05413318	-0.04644423	
0.9938	-0.05268061	-0.05412862	-0.046433	
0.994	-0.05267407	-0.05412394	-0.04642178	
0.9942	-0.05266786	-0.05411915	-0.04641061	
0.9944	-0.05266195	-0.05411428	-0.04639949	
0.9946	-0.05265635	-0.05410932	-0.04638845	
0.9948	-0.05265105	-0.0541043	-0.04637749	
0.9949999	-0.05264603	-0.05409922	-0.04636664	
0.9952	-0.05264129	-0.0540941	-0.04635591	
0.9954	-0.05263682	-0.05408895	-0.0463453	
0.9956	-0.05263261	-0.05408378	-0.04633482	
0.9958	-0.05262864	-0.0540786	-0.0463245	
0.996	-0.0526249	-0.05407342	-0.04631432	
0.9962	-0.05262139	-0.05406825	-0.04630431	
0.9964	-0.0526181	-0.0540631	-0.04629447	
0.9966	-0.05261501	-0.05405799	-0.0462848	
0.9967999	-0.05261211	-0.05405291	-0.04627531	
0.997	-0.0526094	-0.05404788	-0.04626601	
