Time	(23) Combined Output	
1.8446	-0.06079474	
1.8448	-0.06079455	
1.845	-0.06079435	
1.8452	-0.06079416	
1.8454	-0.06079397	
1.8456	-0.06079377	
1.8458	-0.06079357	
1.846	-0.06079338	
1.8462	-0.06079319	
1.8464	-0.06079299	
1.8466	-0.0607928	
1.8468	-0.0607926	
1.847	-0.06079241	
1.8472	-0.06079222	
1.8474	-0.06079202	
1.8476	-0.06079182	
1.8478	-0.06079163	
1.848	-0.06079144	
1.8482	-0.06079124	
1.8484	-0.06079105	
1.8486	-0.06079085	
1.8488	-0.06079065	
1.849	-0.06079046	
1.8492	-0.06079026	
1.8494	-0.06079007	
1.8496	-0.06078987	
1.8498	-0.06078968	
1.85	-0.06078948	
1.8502	-0.06078929	
1.8504	-0.06078909	
1.8506	-0.0607889	
1.8508	-0.0607887	
1.851	-0.0607885	
1.8512	-0.06078831	
1.8514	-0.06078811	
1.8516	-0.06078792	
1.8518	-0.06078772	
1.852	-0.06078753	
1.8522	-0.06078733	
1.8524	-0.06078713	
1.8526	-0.06078694	
1.8528	-0.06078674	
1.853	-0.06078655	
1.8532	-0.06078635	
1.8534	-0.06078615	
1.8536	-0.06078596	
1.8538	-0.06078576	
1.854	-0.06078556	
1.8542	-0.06078536	
1.8544	-0.06078517	
1.8546	-0.06078497	
1.8548	-0.06078478	
1.855	-0.06078458	
1.8552	-0.06078438	
1.8554	-0.06078419	
1.8556	-0.06078399	
1.8558	-0.06078379	
1.856	-0.06078359	
1.8562	-0.0607834	
1.8564	-0.0607832	
1.8566	-0.060783	
1.8568	-0.06078281	
1.857	-0.06078261	
1.8572	-0.06078241	
1.8574	-0.06078221	
1.8576	-0.06078202	
1.8578	-0.06078182	
1.858	-0.06078162	
1.8582	-0.06078142	
1.8584	-0.06078123	
1.8586	-0.06078103	
1.8588	-0.06078083	
1.859	-0.06078063	
1.8592	-0.06078044	
1.8594	-0.06078024	
1.8596	-0.06078004	
1.8598	-0.06077984	
1.86	-0.06077964	
1.8602	-0.06077944	
1.8604	-0.06077925	
1.8606	-0.06077905	
1.8608	-0.06077885	
1.861	-0.06077865	
1.8612	-0.06077845	
1.8614	-0.06077826	
1.8616	-0.06077806	
1.8618	-0.06077786	
1.862	-0.06077766	
1.8622	-0.06077746	
1.8624	-0.06077726	
1.8626	-0.06077706	
1.8628	-0.06077687	
1.863	-0.06077667	
1.8632	-0.06077647	
1.8634	-0.06077627	
1.8636	-0.06077607	
1.8638	-0.06077587	
1.864	-0.06077567	
1.8642	-0.06077547	
1.8644	-0.06077527	
1.8646	-0.06077508	
1.8648	-0.06077488	
1.865	-0.06077468	
1.8652	-0.06077448	
1.8654	-0.06077428	
1.8656	-0.06077408	
1.8658	-0.06077388	
1.866	-0.06077368	
1.8662	-0.06077348	
1.8664	-0.06077328	
1.8666	-0.06077308	
1.8668	-0.06077288	
1.867	-0.06077268	
1.8672	-0.06077248	
1.8674	-0.06077228	
1.8676	-0.06077208	
1.8678	-0.06077188	
1.868	-0.06077168	
1.8682	-0.06077148	
1.8684	-0.06077128	
1.8686	-0.06077108	
1.8688	-0.06077088	
1.869	-0.06077068	
1.8692	-0.06077048	
1.8694	-0.06077028	
1.8696	-0.06077008	
1.8698	-0.06076988	
1.87	-0.06076968	
1.8702	-0.06076948	
1.8704	-0.06076927	
1.8706	-0.06076907	
1.8708	-0.06076888	
1.871	-0.06076868	
1.8712	-0.06076847	
1.8714	-0.06076827	
1.8716	-0.06076807	
1.8718	-0.06076787	
1.872	-0.06076767	
1.8722	-0.06076747	
1.8724	-0.06076727	
1.8726	-0.06076707	
1.8728	-0.06076686	
1.873	-0.06076666	
1.8732	-0.06076646	
1.8734	-0.06076626	
1.8736	-0.06076606	
1.8738	-0.06076586	
1.874	-0.06076565	
1.8742	-0.06076545	
1.8744	-0.06076525	
1.8746	-0.06076505	
1.8748	-0.06076485	
1.875	-0.06076465	
1.8752	-0.06076444	
1.8754	-0.06076424	
1.8756	-0.06076404	
1.8758	-0.06076384	
1.876	-0.06076364	
1.8762	-0.06076343	
1.8764	-0.06076323	
1.8766	-0.06076303	
1.8768	-0.06076283	
1.877	-0.06076263	
1.8772	-0.06076242	
1.8774	-0.06076222	
1.8776	-0.06076202	
1.8778	-0.06076182	
1.878	-0.06076161	
1.8782	-0.06076141	
1.8784	-0.06076121	
1.8786	-0.060761	
1.8788	-0.0607608	
1.879	-0.0607606	
1.8792	-0.0607604	
1.8794	-0.06076019	
1.8796	-0.06075999	
1.8798	-0.06075979	
1.88	-0.06075959	
1.8802	-0.06075938	
1.8804	-0.06075918	
1.8806	-0.06075897	
1.8808	-0.06075877	
1.881	-0.06075857	
1.8812	-0.06075836	
1.8814	-0.06075816	
1.8816	-0.06075796	
1.8818	-0.06075776	
1.882	-0.06075755	
1.8822	-0.06075735	
1.8824	-0.06075715	
1.8826	-0.06075694	
1.8828	-0.06075674	
1.883	-0.06075653	
1.8832	-0.06075633	
1.8834	-0.06075612	
1.8836	-0.06075592	
1.8838	-0.06075572	
1.884	-0.06075551	
1.8842	-0.06075531	
1.8844	-0.0607551	
1.8846	-0.0607549	
1.8848	-0.06075469	
1.885	-0.06075449	
1.8852	-0.06075429	
1.8854	-0.06075408	
1.8856	-0.06075388	
1.8858	-0.06075367	
1.886	-0.06075347	
1.8862	-0.06075326	
1.8864	-0.06075306	
1.8866	-0.06075285	
1.8868	-0.06075265	
1.887	-0.06075244	
1.8872	-0.06075224	
1.8874	-0.06075203	
1.8876	-0.06075183	
1.8878	-0.06075162	
1.888	-0.06075142	
1.8882	-0.06075121	
1.8884	-0.06075101	
1.8886	-0.0607508	
1.8888	-0.0607506	
1.889	-0.0607504	
1.8892	-0.06075019	
1.8894	-0.06074999	
1.8896	-0.06074978	
1.8898	-0.06074957	
1.89	-0.06074937	
1.8902	-0.06074916	
1.8904	-0.06074896	
1.8906	-0.06074875	
1.8908	-0.06074854	
1.891	-0.06074834	
1.8912	-0.06074813	
1.8914	-0.06074793	
1.8916	-0.06074772	
1.8918	-0.06074752	
1.892	-0.06074731	
1.8922	-0.0607471	
1.8924	-0.0607469	
1.8926	-0.06074669	
1.8928	-0.06074648	
1.893	-0.06074628	
1.8932	-0.06074607	
1.8934	-0.06074587	
1.8936	-0.06074566	
1.8938	-0.06074545	
1.894	-0.06074525	
1.8942	-0.06074504	
1.8944	-0.06074483	
1.8946	-0.06074462	
1.8948	-0.06074442	
1.895	-0.06074421	
1.8952	-0.06074401	
1.8954	-0.0607438	
1.8956	-0.06074359	
1.8958	-0.06074338	
1.896	-0.06074318	
1.8962	-0.06074297	
1.8964	-0.06074276	
1.8966	-0.06074256	
1.8968	-0.06074235	
1.897	-0.06074214	
1.8972	-0.06074193	
1.8974	-0.06074173	
1.8976	-0.06074152	
1.8978	-0.06074131	
1.898	-0.0607411	
1.8982	-0.0607409	
1.8984	-0.06074069	
1.8986	-0.06074048	
1.8988	-0.06074027	
1.899	-0.06074006	
1.8992	-0.06073986	
1.8994	-0.06073965	
1.8996	-0.06073944	
1.8998	-0.06073923	
1.9	-0.06073903	
1.9002	-0.06073882	
1.9004	-0.06073861	
1.9006	-0.0607384	
1.9008	-0.06073819	
1.901	-0.06073799	
1.9012	-0.06073778	
1.9014	-0.06073757	
1.9016	-0.06073736	
1.9018	-0.06073715	
1.902	-0.06073694	
1.9022	-0.06073673	
1.9024	-0.06073653	
1.9026	-0.06073632	
1.9028	-0.06073611	
1.903	-0.0607359	
1.9032	-0.06073569	
1.9034	-0.06073548	
1.9036	-0.06073527	
1.9038	-0.06073507	
1.904	-0.06073486	
1.9042	-0.06073464	
1.9044	-0.06073444	
1.9046	-0.06073423	
1.9048	-0.06073402	
1.905	-0.06073381	
1.9052	-0.0607336	
1.9054	-0.06073339	
1.9056	-0.06073318	
1.9058	-0.06073297	
1.906	-0.06073276	
1.9062	-0.06073255	
1.9064	-0.06073234	
1.9066	-0.06073213	
1.9068	-0.06073193	
1.907	-0.06073171	
1.9072	-0.0607315	
1.9074	-0.0607313	
1.9076	-0.06073108	
1.9078	-0.06073087	
1.908	-0.06073067	
1.9082	-0.06073045	
1.9084	-0.06073024	
1.9086	-0.06073004	
1.9088	-0.06072982	
1.909	-0.06072962	
1.9092	-0.0607294	
1.9094	-0.06072919	
1.9096	-0.06072898	
1.9098	-0.06072877	
1.91	-0.06072856	
1.9102	-0.06072835	
1.9104	-0.06072814	
1.9106	-0.06072793	
1.9108	-0.06072772	
1.911	-0.06072751	
1.9112	-0.0607273	
1.9114	-0.06072709	
1.9116	-0.06072688	
1.9118	-0.06072666	
1.912	-0.06072646	
1.9122	-0.06072624	
1.9124	-0.06072603	
1.9126	-0.06072582	
1.9128	-0.06072561	
1.913	-0.0607254	
1.9132	-0.06072519	
1.9134	-0.06072498	
1.9136	-0.06072477	
1.9138	-0.06072455	
1.914	-0.06072434	
1.9142	-0.06072413	
1.9144	-0.06072392	
1.9146	-0.06072371	
1.9148	-0.0607235	
1.915	-0.06072329	
1.9152	-0.06072307	
1.9154	-0.06072286	
1.9156	-0.06072265	
1.9158	-0.06072244	
1.916	-0.06072222	
1.9162	-0.06072202	
1.9164	-0.0607218	
1.9166	-0.06072159	
1.9168	-0.06072138	
1.917	-0.06072117	
1.9172	-0.06072095	
1.9174	-0.06072074	
1.9176	-0.06072053	
1.9178	-0.06072032	
1.918	-0.0607201	
1.9182	-0.06071989	
1.9184	-0.06071968	
1.9186	-0.06071947	
1.9188	-0.06071926	
1.919	-0.06071904	
1.9192	-0.06071883	
1.9194	-0.06071861	
1.9196	-0.0607184	
1.9198	-0.06071819	
1.92	-0.06071798	
1.9202	-0.06071777	
1.9204	-0.06071755	
1.9206	-0.06071734	
1.9208	-0.06071712	
1.921	-0.06071691	
1.9212	-0.0607167	
1.9214	-0.06071649	
1.9216	-0.06071627	
1.9218	-0.06071606	
1.922	-0.06071585	
1.9222	-0.06071563	
1.9224	-0.06071542	
1.9226	-0.06071521	
1.9228	-0.06071499	
1.923	-0.06071478	
1.9232	-0.06071457	
1.9234	-0.06071435	
1.9236	-0.06071414	
1.9238	-0.06071392	
1.924	-0.06071371	
1.9242	-0.0607135	
1.9244	-0.06071328	
1.9246	-0.06071307	
1.9248	-0.06071286	
1.925	-0.06071264	
1.9252	-0.06071243	
1.9254	-0.06071221	
1.9256	-0.060712	
1.9258	-0.06071178	
1.926	-0.06071157	
1.9262	-0.06071135	
1.9264	-0.06071114	
1.9266	-0.06071093	
1.9268	-0.06071071	
1.927	-0.0607105	
1.9272	-0.06071028	
1.9274	-0.06071007	
1.9276	-0.06070985	
1.9278	-0.06070964	
1.928	-0.06070942	
1.9282	-0.06070921	
1.9284	-0.060709	
1.9286	-0.06070878	
1.9288	-0.06070856	
1.929	-0.06070835	
1.9292	-0.06070814	
1.9294	-0.06070792	
1.9296	-0.0607077	
1.9298	-0.06070749	
1.93	-0.06070727	
1.9302	-0.06070706	
1.9304	-0.06070684	
1.9306	-0.06070663	
1.9308	-0.06070641	
1.931	-0.0607062	
1.9312	-0.06070598	
1.9314	-0.06070577	
1.9316	-0.06070555	
1.9318	-0.06070533	
1.932	-0.06070512	
1.9322	-0.0607049	
1.9324	-0.06070469	
1.9326	-0.06070447	
1.9328	-0.06070426	
1.933	-0.06070404	
1.9332	-0.06070383	
1.9334	-0.06070361	
1.9336	-0.06070339	
1.9338	-0.06070318	
1.934	-0.06070296	
1.9342	-0.06070274	
1.9344	-0.06070253	
1.9346	-0.06070231	
1.9348	-0.06070209	
1.935	-0.06070188	
1.9352	-0.06070166	
1.9354	-0.06070144	
1.9356	-0.06070123	
1.9358	-0.06070101	
1.936	-0.06070079	
1.9362	-0.06070058	
1.9364	-0.06070036	
1.9366	-0.06070014	
1.9368	-0.06069993	
1.937	-0.06069971	
1.9372	-0.06069949	
1.9374	-0.06069928	
1.9376	-0.06069906	
1.9378	-0.06069884	
1.938	-0.06069862	
1.9382	-0.06069841	
1.9384	-0.06069819	
1.9386	-0.06069797	
1.9388	-0.06069776	
1.939	-0.06069754	
1.9392	-0.06069732	
1.9394	-0.0606971	
1.9396	-0.06069688	
1.9398	-0.06069667	
1.94	-0.06069645	
1.9402	-0.06069623	
1.9404	-0.06069602	
1.9406	-0.0606958	
1.9408	-0.06069558	
1.941	-0.06069536	
1.9412	-0.06069515	
1.9414	-0.06069493	
1.9416	-0.06069471	
1.9418	-0.06069449	
1.942	-0.06069427	
1.9422	-0.06069405	
1.9424	-0.06069384	
1.9426	-0.06069362	
1.9428	-0.0606934	
1.943	-0.06069318	
1.9432	-0.06069296	
1.9434	-0.06069275	
1.9436	-0.06069253	
1.9438	-0.06069231	
1.944	-0.06069209	
1.9442	-0.06069187	
1.9444	-0.06069165	
1.9446	-0.06069143	
1.9448	-0.06069122	
1.945	-0.060691	
1.9452	-0.06069078	
1.9454	-0.06069056	
1.9456	-0.06069034	
1.9458	-0.06069012	
1.946	-0.0606899	
1.9462	-0.06068968	
1.9464	-0.06068946	
1.9466	-0.06068924	
1.9468	-0.06068902	
1.947	-0.0606888	
1.9472	-0.06068859	
1.9474	-0.06068837	
1.9476	-0.06068815	
1.9478	-0.06068793	
1.948	-0.06068771	
1.9482	-0.06068749	
1.9484	-0.06068727	
1.9486	-0.06068705	
1.9488	-0.06068683	
1.949	-0.06068661	
1.9492	-0.06068639	
1.9494	-0.06068617	
1.9496	-0.06068595	
1.9498	-0.06068573	
1.95	-0.06068551	
1.9502	-0.06068529	
1.9504	-0.06068507	
1.9506	-0.06068485	
1.9508	-0.06068463	
1.951	-0.06068441	
1.9512	-0.06068419	
1.9514	-0.06068397	
1.9516	-0.06068375	
1.9518	-0.06068353	
1.952	-0.06068331	
1.9522	-0.06068309	
1.9524	-0.06068287	
1.9526	-0.06068265	
1.9528	-0.06068243	
1.953	-0.06068221	
1.9532	-0.06068199	
1.9534	-0.06068177	
1.9536	-0.06068155	
1.9538	-0.06068132	
1.954	-0.0606811	
1.9542	-0.06068088	
1.9544	-0.06068066	
1.9546	-0.06068044	
1.9548	-0.06068022	
1.955	-0.06068	
1.9552	-0.06067978	
1.9554	-0.06067956	
1.9556	-0.06067934	
1.9558	-0.06067912	
1.956	-0.0606789	
1.9562	-0.06067867	
1.9564	-0.06067845	
1.9566	-0.06067823	
1.9568	-0.06067801	
1.957	-0.06067779	
1.9572	-0.06067757	
1.9574	-0.06067734	
1.9576	-0.06067712	
1.9578	-0.0606769	
1.958	-0.06067668	
1.9582	-0.06067646	
1.9584	-0.06067624	
1.9586	-0.06067601	
1.9588	-0.06067579	
1.959	-0.06067557	
1.9592	-0.06067535	
1.9594	-0.06067513	
1.9596	-0.0606749	
1.9598	-0.06067468	
1.96	-0.06067446	
1.9602	-0.06067424	
1.9604	-0.06067402	
1.9606	-0.06067379	
1.9608	-0.06067357	
1.961	-0.06067335	
1.9612	-0.06067313	
1.9614	-0.0606729	
1.9616	-0.06067268	
1.9618	-0.06067246	
1.962	-0.06067223	
1.9622	-0.06067201	
1.9624	-0.06067179	
1.9626	-0.06067156	
1.9628	-0.06067134	
1.963	-0.06067112	
1.9632	-0.0606709	
1.9634	-0.06067067	
1.9636	-0.06067045	
1.9638	-0.06067023	
1.964	-0.06067	
1.9642	-0.06066978	
1.9644	-0.06066956	
1.9646	-0.06066934	
1.9648	-0.06066911	
1.965	-0.06066889	
1.9652	-0.06066867	
1.9654	-0.06066844	
1.9656	-0.06066822	
1.9658	-0.060668	
1.966	-0.06066777	
1.9662	-0.06066755	
1.9664	-0.06066732	
1.9666	-0.0606671	
1.9668	-0.06066688	
1.967	-0.06066665	
1.9672	-0.06066643	
1.9674	-0.0606662	
1.9676	-0.06066598	
1.9678	-0.06066576	
1.968	-0.06066553	
1.9682	-0.06066531	
1.9684	-0.06066509	
1.9686	-0.06066486	
1.9688	-0.06066464	
1.969	-0.06066441	
1.9692	-0.06066419	
1.9694	-0.06066396	
1.9696	-0.06066374	
1.9698	-0.06066351	
1.97	-0.06066329	
1.9702	-0.06066307	
1.9704	-0.06066284	
1.9706	-0.06066262	
1.9708	-0.06066239	
1.971	-0.06066217	
1.9712	-0.06066194	
1.9714	-0.06066172	
1.9716	-0.06066149	
1.9718	-0.06066127	
1.972	-0.06066104	
1.9722	-0.06066082	
1.9724	-0.06066059	
1.9726	-0.06066037	
1.9728	-0.06066014	
1.973	-0.06065992	
1.9732	-0.06065969	
1.9734	-0.06065947	
1.9736	-0.06065924	
1.9738	-0.06065902	
1.974	-0.06065879	
1.9742	-0.06065857	
1.9744	-0.06065834	
1.9746	-0.06065812	
1.9748	-0.06065789	
1.975	-0.06065767	
1.9752	-0.06065744	
1.9754	-0.06065721	
1.9756	-0.06065699	
1.9758	-0.06065676	
1.976	-0.06065654	
1.9762	-0.06065631	
1.9764	-0.06065609	
1.9766	-0.06065586	
1.9768	-0.06065563	
1.977	-0.06065541	
1.9772	-0.06065518	
1.9774	-0.06065495	
1.9776	-0.06065473	
1.9778	-0.0606545	
1.978	-0.06065428	
1.9782	-0.06065405	
1.9784	-0.06065382	
1.9786	-0.0606536	
1.9788	-0.06065337	
1.979	-0.06065314	
1.9792	-0.06065292	
1.9794	-0.06065269	
1.9796	-0.06065246	
1.9798	-0.06065224	
1.98	-0.06065201	
1.9802	-0.06065178	
1.9804	-0.06065156	
1.9806	-0.06065133	
1.9808	-0.0606511	
1.981	-0.06065088	
1.9812	-0.06065065	
1.9814	-0.06065042	
1.9816	-0.0606502	
1.9818	-0.06064997	
1.982	-0.06064974	
1.9822	-0.06064951	
1.9824	-0.06064929	
1.9826	-0.06064906	
1.9828	-0.06064883	
1.983	-0.06064861	
1.9832	-0.06064838	
1.9834	-0.06064815	
1.9836	-0.06064792	
1.9838	-0.0606477	
1.984	-0.06064747	
1.9842	-0.06064724	
1.9844	-0.06064701	
1.9846	-0.06064678	
1.9848	-0.06064656	
1.985	-0.06064633	
1.9852	-0.0606461	
1.9854	-0.06064587	
1.9856	-0.06064564	
1.9858	-0.06064542	
1.986	-0.06064519	
1.9862	-0.06064496	
1.9864	-0.06064473	
1.9866	-0.0606445	
1.9868	-0.06064428	
1.987	-0.06064405	
1.9872	-0.06064382	
1.9874	-0.06064359	
1.9876	-0.06064336	
1.9878	-0.06064313	
1.988	-0.06064291	
1.9882	-0.06064268	
1.9884	-0.06064245	
1.9886	-0.06064222	
1.9888	-0.06064199	
1.989	-0.06064176	
1.9892	-0.06064153	
1.9894	-0.06064131	
1.9896	-0.06064108	
1.9898	-0.06064085	
1.99	-0.06064062	
1.9902	-0.06064039	
1.9904	-0.06064016	
1.9906	-0.06063993	
1.9908	-0.0606397	
1.991	-0.06063947	
1.9912	-0.06063924	
1.9914	-0.06063902	
1.9916	-0.06063879	
1.9918	-0.06063856	
1.992	-0.06063833	
1.9922	-0.0606381	
1.9924	-0.06063787	
1.9926	-0.06063764	
1.9928	-0.06063741	
1.993	-0.06063718	
1.9932	-0.06063695	
1.9934	-0.06063672	
1.9936	-0.06063649	
1.9938	-0.06063626	
1.994	-0.06063603	
1.9942	-0.0606358	
1.9944	-0.06063557	
1.9946	-0.06063534	
1.9948	-0.06063511	
1.995	-0.06063488	
1.9952	-0.06063465	
1.9954	-0.06063442	
1.9956	-0.06063419	
1.9958	-0.06063396	
1.996	-0.06063373	
1.9962	-0.0606335	
1.9964	-0.06063327	
1.9966	-0.06063304	
1.9968	-0.06063281	
1.997	-0.06063258	
1.9972	-0.06063235	
1.9974	-0.06063212	
1.9976	-0.06063189	
1.9978	-0.06063166	
1.998	-0.06063143	
1.9982	-0.0606312	
1.9984	-0.06063097	
1.9986	-0.06063074	
1.9988	-0.0606305	
1.999	-0.06063027	
1.9992	-0.06063004	
1.9994	-0.06062981	
1.9996	-0.06062958	
1.9998	-0.06062935	
2	-0.06062912	
2.0002	-0.06062889	
2.0004	-0.06062866	
2.0006	-0.06062843	
2.0008	-0.06062819	
2.001	-0.06062796	
2.0012	-0.06062773	
2.0014	-0.0606275	
2.0016	-0.06062727	
2.0018	-0.06062704	
2.002	-0.0606268	
2.0022	-0.06062657	
2.0024	-0.06062634	
2.0026	-0.06062611	
2.0028	-0.06062588	
2.003	-0.06062565	
2.0032	-0.06062542	
2.0034	-0.06062518	
2.0036	-0.06062495	
2.0038	-0.06062472	
2.004	-0.06062449	
2.0042	-0.06062426	
2.0044	-0.06062403	
2.0046	-0.06062379	
2.0048	-0.06062356	
2.005	-0.06062333	
2.0052	-0.06062309	
2.0054	-0.06062286	
2.0056	-0.06062263	
2.0058	-0.0606224	
2.006	-0.06062217	
2.0062	-0.06062194	
2.0064	-0.0606217	
2.0066	-0.06062147	
2.0068	-0.06062124	
2.007	-0.060621	
2.0072	-0.06062077	
2.0074	-0.06062054	
2.0076	-0.0606203	
2.0078	-0.06062007	
2.008	-0.06061984	
2.0082	-0.06061961	
2.0084	-0.06061938	
2.0086	-0.06061914	
2.0088	-0.06061891	
2.009	-0.06061868	
2.0092	-0.06061844	
2.0094	-0.06061821	
2.0096	-0.06061798	
2.0098	-0.06061774	
2.01	-0.06061751	
2.0102	-0.06061728	
2.0104	-0.06061704	
2.0106	-0.06061681	
2.0108	-0.06061658	
2.011	-0.06061634	
2.0112	-0.06061611	
2.0114	-0.06061587	
2.0116	-0.06061564	
2.0118	-0.06061541	
2.012	-0.06061517	
2.0122	-0.06061494	
2.0124	-0.06061471	
2.0126	-0.06061447	
2.0128	-0.06061424	
2.013	-0.06061401	
2.0132	-0.06061377	
2.0134	-0.06061354	
2.0136	-0.0606133	
2.0138	-0.06061307	
2.014	-0.06061284	
2.0142	-0.0606126	
2.0144	-0.06061237	
2.0146	-0.06061213	
2.0148	-0.0606119	
2.015	-0.06061167	
2.0152	-0.06061143	
2.0154	-0.0606112	
2.0156	-0.06061096	
2.0158	-0.06061073	
2.016	-0.0606105	
2.0162	-0.06061026	
2.0164	-0.06061003	
2.0166	-0.06060979	
2.0168	-0.06060956	
2.017	-0.06060932	
2.0172	-0.06060909	
2.0174	-0.06060885	
2.0176	-0.06060862	
2.0178	-0.06060838	
2.018	-0.06060815	
2.0182	-0.06060791	
2.0184	-0.06060768	
2.0186	-0.06060744	
2.0188	-0.06060721	
2.019	-0.06060697	
2.0192	-0.06060674	
2.0194	-0.0606065	
2.0196	-0.06060627	
2.0198	-0.06060603	
2.02	-0.06060579	
2.0202	-0.06060556	
2.0204	-0.06060532	
2.0206	-0.06060509	
2.0208	-0.06060486	
2.021	-0.06060462	
2.0212	-0.06060438	
2.0214	-0.06060415	
2.0216	-0.06060391	
2.0218	-0.06060367	
2.022	-0.06060344	
2.0222	-0.06060321	
2.0224	-0.06060297	
2.0226	-0.06060273	
2.0228	-0.0606025	
2.023	-0.06060226	
2.0232	-0.06060202	
2.0234	-0.06060179	
2.0236	-0.06060155	
2.0238	-0.06060132	
2.024	-0.06060108	
2.0242	-0.06060084	
2.0244	-0.06060061	
2.0246	-0.06060037	
2.0248	-0.06060014	
2.025	-0.0605999	
2.0252	-0.06059966	
2.0254	-0.06059943	
2.0256	-0.06059919	
2.0258	-0.06059895	
2.026	-0.06059872	
2.0262	-0.06059848	
2.0264	-0.06059824	
2.0266	-0.06059801	
2.0268	-0.06059777	
2.027	-0.06059753	
2.0272	-0.0605973	
2.0274	-0.06059706	
2.0276	-0.06059682	
2.0278	-0.06059659	
2.028	-0.06059635	
2.0282	-0.06059611	
2.0284	-0.06059587	
2.0286	-0.06059564	
2.0288	-0.0605954	
2.029	-0.06059516	
2.0292	-0.06059493	
2.0294	-0.06059469	
2.0296	-0.06059445	
2.0298	-0.06059421	
2.03	-0.06059398	
2.0302	-0.06059374	
2.0304	-0.0605935	
2.0306	-0.06059327	
2.0308	-0.06059303	
2.031	-0.06059279	
2.0312	-0.06059255	
2.0314	-0.06059231	
2.0316	-0.06059208	
2.0318	-0.06059184	
2.032	-0.0605916	
2.0322	-0.06059136	
2.0324	-0.06059112	
2.0326	-0.06059089	
2.0328	-0.06059065	
2.033	-0.06059041	
2.0332	-0.06059017	
2.0334	-0.06058994	
2.0336	-0.0605897	
2.0338	-0.06058946	
2.034	-0.06058922	
2.0342	-0.06058898	
2.0344	-0.06058874	
2.0346	-0.06058851	
2.0348	-0.06058827	
2.035	-0.06058803	
2.0352	-0.06058779	
2.0354	-0.06058755	
2.0356	-0.06058731	
2.0358	-0.06058707	
2.036	-0.06058684	
2.0362	-0.0605866	
2.0364	-0.06058636	
2.0366	-0.06058612	
2.0368	-0.06058588	
2.037	-0.06058564	
2.0372	-0.0605854	
2.0374	-0.06058516	
2.0376	-0.06058493	
2.0378	-0.06058469	
2.038	-0.06058445	
2.0382	-0.06058421	
2.0384	-0.06058397	
2.0386	-0.06058373	
2.0388	-0.06058349	
2.039	-0.06058325	
2.0392	-0.06058301	
2.0394	-0.06058277	
2.0396	-0.06058253	
2.0398	-0.0605823	
2.04	-0.06058205	
2.0402	-0.06058181	
2.0404	-0.06058158	
2.0406	-0.06058134	
2.0408	-0.0605811	
2.041	-0.06058086	
2.0412	-0.06058062	
2.0414	-0.06058038	
2.0416	-0.06058014	
2.0418	-0.0605799	
2.042	-0.06057966	
2.0422	-0.06057942	
2.0424	-0.06057918	
2.0426	-0.06057894	
2.0428	-0.0605787	
2.043	-0.06057846	
2.0432	-0.06057822	
2.0434	-0.06057798	
2.0436	-0.06057774	
2.0438	-0.0605775	
2.044	-0.06057726	
2.0442	-0.06057702	
2.0444	-0.06057678	
2.0446	-0.06057654	
2.0448	-0.0605763	
2.045	-0.06057606	
2.0452	-0.06057581	
2.0454	-0.06057557	
2.0456	-0.06057533	
2.0458	-0.06057509	
2.046	-0.06057485	
2.0462	-0.06057461	
2.0464	-0.06057437	
2.0466	-0.06057413	
2.0468	-0.06057389	
2.047	-0.06057365	
2.0472	-0.06057341	
2.0474	-0.06057317	
2.0476	-0.06057293	
2.0478	-0.06057268	
2.048	-0.06057245	
2.0482	-0.0605722	
2.0484	-0.06057196	
2.0486	-0.06057172	
2.0488	-0.06057148	
2.049	-0.06057124	
2.0492	-0.060571	
2.0494	-0.06057075	
2.0496	-0.06057051	
2.0498	-0.06057027	
2.05	-0.06057003	
2.0502	-0.06056979	
2.0504	-0.06056955	
2.0506	-0.0605693	
2.0508	-0.06056906	
2.051	-0.06056882	
2.0512	-0.06056858	
2.0514	-0.06056834	
2.0516	-0.0605681	
2.0518	-0.06056786	
2.052	-0.06056761	
2.0522	-0.06056737	
2.0524	-0.06056713	
2.0526	-0.06056689	
2.0528	-0.06056665	
2.053	-0.0605664	
2.0532	-0.06056616	
2.0534	-0.06056592	
2.0536	-0.06056568	
2.0538	-0.06056543	
2.054	-0.06056519	
2.0542	-0.06056495	
2.0544	-0.06056471	
2.0546	-0.06056447	
2.0548	-0.06056422	
2.055	-0.06056398	
2.0552	-0.06056374	
2.0554	-0.0605635	
2.0556	-0.06056326	
2.0558	-0.06056301	
2.056	-0.06056277	
2.0562	-0.06056252	
2.0564	-0.06056228	
2.0566	-0.06056204	
2.0568	-0.0605618	
2.057	-0.06056156	
2.0572	-0.06056131	
2.0574	-0.06056107	
2.0576	-0.06056083	
2.0578	-0.06056058	
2.058	-0.06056034	
2.0582	-0.0605601	
2.0584	-0.06055985	
2.0586	-0.06055961	
2.0588	-0.06055937	
2.059	-0.06055912	
2.0592	-0.06055888	
2.0594	-0.06055864	
2.0596	-0.06055839	
2.0598	-0.06055815	
2.06	-0.06055791	
2.0602	-0.06055766	
2.0604	-0.06055742	
2.0606	-0.06055718	
2.0608	-0.06055693	
2.061	-0.06055669	
2.0612	-0.06055645	
2.0614	-0.0605562	
2.0616	-0.06055596	
2.0618	-0.06055572	
2.062	-0.06055547	
2.0622	-0.06055523	
2.0624	-0.06055498	
2.0626	-0.06055474	
2.0628	-0.0605545	
2.063	-0.06055425	
