Time	(4) t1 deriv	(5) t2 deriv	(6) +de/dt	(7)        -de/dt	
0.1076	-0.06	-0.06	-0.06	-0.06	
0.1078	-0.06	-0.06	-0.06	-0.06	
0.108	-0.06	-0.06	-0.06	-0.06	
0.1082	-0.06	-0.06	-0.06	-0.06	
0.1084	-0.06	-0.06	-0.06	-0.06	
0.1086	-0.06	-0.06	-0.06	-0.06	
0.1088	-0.06	-0.06	-0.06	-0.06	
0.109	-0.06	-0.06	-0.06	-0.06	
0.1092	-0.06	-0.06	-0.06	-0.06	
0.1094	-0.06	-0.06	-0.06	-0.06	
0.1096	-0.06	-0.06	-0.06	-0.06	
0.1098	-0.06	-0.06	-0.06	-0.06	
0.11	-0.06	-0.06	-0.06	-0.06	
0.1102	-0.06	-0.06	-0.06	-0.06	
0.1104	-0.06	-0.06	-0.06	-0.06	
0.1106	-0.06	-0.06	-0.06	-0.06	
0.1108	-0.06	-0.06	-0.06	-0.06	
0.111	-0.06	-0.06	-0.06	-0.06	
0.1112	-0.06	-0.06	-0.06	-0.06	
0.1114	-0.06	-0.06	-0.06	-0.06	
0.1116	-0.06	-0.06	-0.06	-0.06	
0.1118	-0.06	-0.06	-0.06	-0.06	
0.112	-0.06	-0.06	-0.06	-0.06	
0.1122	-0.06	-0.06	-0.06	-0.06	
0.1124	-0.06	-0.06	-0.06	-0.06	
0.1126	-0.06	-0.06	-0.06	-0.06	
0.1128	-0.06	-0.06	-0.06	-0.06	
0.113	-0.06	-0.06	-0.06	-0.06	
0.1132	-0.06	-0.06	-0.06	-0.06	
0.1134	-0.06	-0.06	-0.06	-0.06	
0.1136	-0.06	-0.06	-0.06	-0.06	
0.1138	-0.06	-0.06	-0.06	-0.06	
0.114	-0.06	-0.06	-0.06	-0.06	
0.1142	-0.06	-0.06	-0.06	-0.06	
0.1144	-0.06	-0.06	-0.06	-0.06	
0.1146	-0.06	-0.06	-0.06	-0.06	
0.1148	-0.06	-0.06	-0.06	-0.06	
0.115	-0.06	-0.06	-0.06	-0.06	
0.1152	-0.06	-0.06	-0.06	-0.06	
0.1154	-0.06	-0.06	-0.06	-0.06	
0.1156	-0.06	-0.06	-0.06	-0.06	
0.1158	-0.06	-0.06	-0.06	-0.06	
0.116	-0.06	-0.06	-0.06	-0.06	
0.1162	-0.06	-0.06	-0.06	-0.06	
0.1164	-0.06	-0.06	-0.06	-0.06	
0.1166	-0.06	-0.06	-0.06	-0.06	
0.1168	-0.06	-0.06	-0.06	-0.06	
0.117	-0.06	-0.06	-0.06	-0.06	
0.1172	-0.06	-0.06	-0.06	-0.06	
0.1174	-0.06	-0.06	-0.06	-0.06	
0.1176	-0.06	-0.06	-0.06	-0.06	
0.1178	-0.06	-0.06	-0.06	-0.06	
0.118	-0.06	-0.06	-0.06	-0.06	
0.1182	-0.06	-0.06	-0.06	-0.06	
0.1184	-0.06	-0.06	-0.06	-0.06	
0.1186	-0.06	-0.06	-0.06	-0.06	
0.1188	-0.06	-0.06	-0.06	-0.06	
0.119	-0.06	-0.06	-0.06	-0.06	
0.1192	-0.06	-0.06	-0.06	-0.06	
0.1194	-0.06	-0.06	-0.06	-0.06	
0.1196	-0.06	-0.06	-0.06	-0.06	
0.1198	-0.06	-0.06	-0.06	-0.06	
0.12	-0.06	-0.06	-0.06	-0.06	
0.1202	-0.06	-0.06	-0.06	-0.06	
0.1204	-0.06	-0.06	-0.06	-0.06	
0.1206	-0.06	-0.06	-0.06	-0.06	
0.1208	-0.06	-0.06	-0.06	-0.06	
0.121	-0.06	-0.06	-0.06	-0.06	
0.1212	-0.06	-0.06	-0.06	-0.06	
0.1214	-0.06	-0.06	-0.06	-0.06	
0.1216	-0.06	-0.06	-0.06	-0.06	
0.1218	-0.06	-0.06	-0.06	-0.06	
0.122	-0.06	-0.06	-0.06	-0.06	
0.1222	-0.06	-0.06	-0.06	-0.06	
0.1224	-0.06	-0.06	-0.06	-0.06	
0.1226	-0.06	-0.06	-0.06	-0.06	
0.1228	-0.06	-0.06	-0.06	-0.06	
0.123	-0.06	-0.06	-0.06	-0.06	
0.1232	-0.06	-0.06	-0.06	-0.06	
0.1234	-0.06	-0.06	-0.06	-0.06	
0.1236	-0.06	-0.06	-0.06	-0.06	
0.1238	-0.06	-0.06	-0.06	-0.06	
0.124	-0.06	-0.06	-0.06	-0.06	
0.1242	-0.06	-0.06	-0.06	-0.06	
0.1244	-0.06	-0.06	-0.06	-0.06	
0.1246	-0.06	-0.06	-0.06	-0.06	
0.1248	-0.06	-0.06	-0.06	-0.06	
0.125	-0.06	-0.06	-0.06	-0.06	
0.1252	-0.06	-0.06	-0.06	-0.06	
0.1254	-0.06	-0.06	-0.06	-0.06	
0.1256	-0.06	-0.06	-0.06	-0.06	
0.1258	-0.06	-0.06	-0.06	-0.06	
0.126	-0.06	-0.06	-0.06	-0.06	
0.1262	-0.06	-0.06	-0.06	-0.06	
0.1264	-0.06	-0.06	-0.06	-0.06	
0.1266	-0.06	-0.06	-0.06	-0.06	
0.1268	-0.06	-0.06	-0.06	-0.06	
0.127	-0.06	-0.06	-0.06	-0.06	
0.1272	-0.06	-0.06	-0.06	-0.06	
0.1274	-0.06	-0.06	-0.06	-0.06	
0.1276	-0.06	-0.06	-0.06	-0.06	
0.1278	-0.06	-0.06	-0.06	-0.06	
0.128	-0.06	-0.06	-0.06	-0.06	
0.1282	-0.06	-0.06	-0.06	-0.06	
0.1284	-0.06	-0.06	-0.06	-0.06	
0.1286	-0.06	-0.06	-0.06	-0.06	
0.1288	-0.06	-0.06	-0.06	-0.06	
0.129	-0.06	-0.06	-0.06	-0.06	
0.1292	-0.06	-0.06	-0.06	-0.06	
0.1294	-0.06	-0.06	-0.06	-0.06	
0.1296	-0.06	-0.06	-0.06	-0.06	
0.1298	-0.06	-0.06	-0.06	-0.06	
0.13	-0.06	-0.06	-0.06	-0.06	
0.1302	-0.06	-0.06	-0.06	-0.06	
0.1304	-0.06	-0.06	-0.06	-0.06	
0.1306	-0.06	-0.06	-0.06	-0.06	
0.1308	-0.06	-0.06	-0.06	-0.06	
0.131	-0.06	-0.06	-0.06	-0.06	
0.1312	-0.06	-0.06	-0.06	-0.06	
0.1314	-0.06	-0.06	-0.06	-0.06	
0.1316	-0.06	-0.06	-0.06	-0.06	
0.1318	-0.06	-0.06	-0.06	-0.06	
0.132	-0.06	-0.06	-0.06	-0.06	
0.1322	-0.06	-0.06	-0.06	-0.06	
0.1324	-0.06	-0.06	-0.06	-0.06	
0.1326	-0.06	-0.06	-0.06	-0.06	
0.1328	-0.06	-0.06	-0.06	-0.06	
0.133	-0.06	-0.06	-0.06	-0.06	
0.1332	-0.06	-0.06	-0.06	-0.06	
0.1334	-0.06	-0.06	-0.06	-0.06	
0.1336	-0.06	-0.06	-0.06	-0.06	
0.1338	-0.06	-0.06	-0.06	-0.06	
0.134	-0.06	-0.06	-0.06	-0.06	
0.1342	-0.06	-0.06	-0.06	-0.06	
0.1344	-0.06	-0.06	-0.06	-0.06	
0.1346	-0.06	-0.06	-0.06	-0.06	
0.1348	-0.06	-0.06	-0.06	-0.06	
0.135	-0.06	-0.06	-0.06	-0.06	
0.1352	-0.06	-0.06	-0.06	-0.06	
0.1354	-0.06	-0.06	-0.06	-0.06	
0.1356	-0.06	-0.06	-0.06	-0.06	
0.1358	-0.06	-0.06	-0.06	-0.06	
0.136	-0.06	-0.06	-0.06	-0.06	
0.1362	-0.06	-0.06	-0.06	-0.06	
0.1364	-0.06	-0.06	-0.06	-0.06	
0.1366	-0.06	-0.06	-0.06	-0.06	
0.1368	-0.06	-0.06	-0.06	-0.06	
0.137	-0.06	-0.06	-0.06	-0.06	
0.1372	-0.06	-0.06	-0.06	-0.06	
0.1374	-0.06	-0.06	-0.06	-0.06	
0.1376	-0.06	-0.06	-0.06	-0.06	
0.1378	-0.06	-0.06	-0.06	-0.06	
0.138	-0.06	-0.06	-0.06	-0.06	
0.1382	-0.06	-0.06	-0.06	-0.06	
0.1384	-0.06	-0.06	-0.06	-0.06	
0.1386	-0.06	-0.06	-0.06	-0.06	
0.1388	-0.06	-0.06	-0.06	-0.06	
0.139	-0.06	-0.06	-0.06	-0.06	
0.1392	-0.06	-0.06	-0.06	-0.06	
0.1394	-0.06	-0.06	-0.06	-0.06	
0.1396	-0.06	-0.06	-0.06	-0.06	
0.1398	-0.06	-0.06	-0.06	-0.06	
0.14	-0.06	-0.06	-0.06	-0.06	
0.1402	-0.06	-0.06	-0.06	-0.06	
0.1404	-0.06	-0.06	-0.06	-0.06	
0.1406	-0.06	-0.06	-0.06	-0.06	
0.1408	-0.06	-0.06	-0.06	-0.06	
0.141	-0.06	-0.06	-0.06	-0.06	
0.1412	-0.06	-0.06	-0.06	-0.06	
0.1414	-0.06	-0.06	-0.06	-0.06	
0.1416	-0.06	-0.06	-0.06	-0.06	
0.1418	-0.06	-0.06	-0.06	-0.06	
0.142	-0.06	-0.06	-0.06	-0.06	
0.1422	-0.06	-0.06	-0.06	-0.06	
0.1424	-0.06	-0.06	-0.06	-0.06	
0.1426	-0.06	-0.06	-0.06	-0.06	
0.1428	-0.06	-0.06	-0.06	-0.06	
0.143	-0.06	-0.06	-0.06	-0.06	
0.1432	-0.06	-0.06	-0.06	-0.06	
0.1434	-0.06	-0.06	-0.06	-0.06	
0.1436	-0.06	-0.06	-0.06	-0.06	
0.1438	-0.06	-0.06	-0.06	-0.06	
0.144	-0.06	-0.06	-0.06	-0.06	
0.1442	-0.06	-0.06	-0.06	-0.06	
0.1444	-0.06	-0.06	-0.06	-0.06	
0.1446	-0.06	-0.06	-0.06	-0.06	
0.1448	-0.06	-0.06	-0.06	-0.06	
0.145	-0.06	-0.06	-0.06	-0.06	
0.1452	-0.06	-0.06	-0.06	-0.06	
0.1454	-0.06	-0.06	-0.06	-0.06	
0.1456	-0.06	-0.06	-0.06	-0.06	
0.1458	-0.06	-0.06	-0.06	-0.06	
0.146	-0.06	-0.06	-0.06	-0.06	
0.1462	-0.06	-0.06	-0.06	-0.06	
0.1464	-0.06	-0.06	-0.06	-0.06	
0.1466	-0.06	-0.06	-0.06	-0.06	
0.1468	-0.06	-0.06	-0.06	-0.06	
0.147	-0.06	-0.06	-0.06	-0.06	
0.1472	-0.06	-0.06	-0.06	-0.06	
0.1474	-0.06	-0.06	-0.06	-0.06	
0.1476	-0.06	-0.06	-0.06	-0.06	
0.1478	-0.06	-0.06	-0.06	-0.06	
0.148	-0.06	-0.06	-0.06	-0.06	
0.1482	-0.06	-0.06	-0.06	-0.06	
0.1484	-0.06	-0.06	-0.06	-0.06	
0.1486	-0.06	-0.06	-0.06	-0.06	
0.1488	-0.06	-0.06	-0.06	-0.06	
0.149	-0.06	-0.06	-0.06	-0.06	
0.1492	-0.06	-0.06	-0.06	-0.06	
0.1494	-0.06	-0.06	-0.06	-0.06	
0.1496	-0.06	-0.06	-0.06	-0.06	
0.1498	-0.06	-0.06	-0.06	-0.06	
0.15	-0.06	-0.06	-0.06	-0.06	
0.1502	-0.06	-0.06	-0.06	-0.06	
0.1504	-0.06	-0.06	-0.06	-0.06	
0.1506	-0.06	-0.06	-0.06	-0.06	
0.1508	-0.06	-0.06	-0.06	-0.06	
0.151	-0.06	-0.06	-0.06	-0.06	
0.1512	-0.06	-0.06	-0.06	-0.06	
0.1514	-0.06	-0.06	-0.06	-0.06	
0.1516	-0.06	-0.06	-0.06	-0.06	
0.1518	-0.06	-0.06	-0.06	-0.06	
0.152	-0.06	-0.06	-0.06	-0.06	
0.1522	-0.06	-0.06	-0.06	-0.06	
0.1524	-0.06	-0.06	-0.06	-0.06	
0.1526	-0.06	-0.06	-0.06	-0.06	
0.1528	-0.06	-0.06	-0.06	-0.06	
0.153	-0.06	-0.06	-0.06	-0.06	
0.1532	-0.06	-0.06	-0.06	-0.06	
0.1534	-0.06	-0.06	-0.06	-0.06	
0.1536	-0.06	-0.06	-0.06	-0.06	
0.1538	-0.06	-0.06	-0.06	-0.06	
0.154	-0.06	-0.06	-0.06	-0.06	
0.1542	-0.06	-0.06	-0.06	-0.06	
0.1544	-0.06	-0.06	-0.06	-0.06	
0.1546	-0.06	-0.06	-0.06	-0.06	
0.1548	-0.06	-0.06	-0.06	-0.06	
0.155	-0.06	-0.06	-0.06	-0.06	
0.1552	-0.06	-0.06	-0.06	-0.06	
0.1554	-0.06	-0.06	-0.06	-0.06	
0.1556	-0.06	-0.06	-0.06	-0.06	
0.1558	-0.06	-0.06	-0.06	-0.06	
0.156	-0.06	-0.06	-0.06	-0.06	
0.1562	-0.06	-0.06	-0.06	-0.06	
0.1564	-0.06	-0.06	-0.06	-0.06	
0.1566	-0.06	-0.06	-0.06	-0.06	
0.1568	-0.06	-0.06	-0.06	-0.06	
0.157	-0.06	-0.06	-0.06	-0.06	
0.1572	-0.06	-0.06	-0.06	-0.06	
0.1574	-0.06	-0.06	-0.06	-0.06	
0.1576	-0.06	-0.06	-0.06	-0.06	
0.1578	-0.06	-0.06	-0.06	-0.06	
0.158	-0.06	-0.06	-0.06	-0.06	
0.1582	-0.06	-0.06	-0.06	-0.06	
0.1584	-0.06	-0.06	-0.06	-0.06	
0.1586	-0.06	-0.06	-0.06	-0.06	
0.1588	-0.06	-0.06	-0.06	-0.06	
0.159	-0.06	-0.06	-0.06	-0.06	
0.1592	-0.06	-0.06	-0.06	-0.06	
0.1594	-0.06	-0.06	-0.06	-0.06	
0.1596	-0.06	-0.06	-0.06	-0.06	
0.1598	-0.06	-0.06	-0.06	-0.06	
0.16	-0.06	-0.06	-0.06	-0.06	
0.1602	-0.06	-0.06	-0.06	-0.06	
0.1604	-0.06	-0.06	-0.06	-0.06	
0.1606	-0.06	-0.06	-0.06	-0.06	
0.1608	-0.06	-0.06	-0.06	-0.06	
0.161	-0.06	-0.06	-0.06	-0.06	
0.1612	-0.06	-0.06	-0.06	-0.06	
0.1614	-0.06	-0.06	-0.06	-0.06	
0.1616	-0.06	-0.06	-0.06	-0.06	
0.1618	-0.06	-0.06	-0.06	-0.06	
0.162	-0.06	-0.06	-0.06	-0.06	
0.1622	-0.06	-0.06	-0.06	-0.06	
0.1624	-0.06	-0.06	-0.06	-0.06	
0.1626	-0.06	-0.06	-0.06	-0.06	
0.1628	-0.06	-0.06	-0.06	-0.06	
0.163	-0.06	-0.06	-0.06	-0.06	
0.1632	-0.06	-0.06	-0.06	-0.06	
0.1634	-0.06	-0.06	-0.06	-0.06	
0.1636	-0.06	-0.06	-0.06	-0.06	
0.1638	-0.06	-0.06	-0.06	-0.06	
0.164	-0.06	-0.06	-0.06	-0.06	
0.1642	-0.06	-0.06	-0.06	-0.06	
0.1644	-0.06	-0.06	-0.06	-0.06	
0.1646	-0.06	-0.06	-0.06	-0.06	
0.1648	-0.06	-0.06	-0.06	-0.06	
0.165	-0.06	-0.06	-0.06	-0.06	
0.1652	-0.06	-0.06	-0.06	-0.06	
0.1654	-0.06	-0.06	-0.06	-0.06	
0.1656	-0.06	-0.06	-0.06	-0.06	
0.1658	-0.06	-0.06	-0.06	-0.06	
0.166	-0.06	-0.06	-0.06	-0.06	
0.1662	-0.06	-0.06	-0.06	-0.06	
0.1664	-0.06	-0.06	-0.06	-0.06	
0.1666	-0.06	-0.06	-0.06	-0.06	
0.1668	-0.06	-0.06	-0.06	-0.06	
0.167	-0.06	-0.06	-0.06	-0.06	
0.1672	-0.06	-0.06	-0.06	-0.06	
0.1674	-0.06	-0.06	-0.06	-0.06	
0.1676	-0.06	-0.06	-0.06	-0.06	
0.1678	-0.06	-0.06	-0.06	-0.06	
0.168	-0.06	-0.06	-0.06	-0.06	
0.1682	-0.06	-0.06	-0.06	-0.06	
0.1684	-0.06	-0.06	-0.06	-0.06	
0.1686	-0.06	-0.06	-0.06	-0.06	
0.1688	-0.06	-0.06	-0.06	-0.06	
0.169	-0.06	-0.06	-0.06	-0.06	
0.1692	-0.06	-0.06	-0.06	-0.06	
0.1694	-0.06	-0.06	-0.06	-0.06	
0.1696	-0.06	-0.06	-0.06	-0.06	
0.1698	-0.06	-0.06	-0.06	-0.06	
0.17	-0.06	-0.06	-0.06	-0.06	
0.1702	-0.06	-0.06	-0.06	-0.06	
0.1704	-0.06	-0.06	-0.06	-0.06	
0.1706	-0.06	-0.06	-0.06	-0.06	
0.1708	-0.06	-0.06	-0.06	-0.06	
0.171	-0.06	-0.06	-0.06	-0.06	
0.1712	-0.06	-0.06	-0.06	-0.06	
0.1714	-0.06	-0.06	-0.06	-0.06	
0.1716	-0.06	-0.06	-0.06	-0.06	
0.1718	-0.06	-0.06	-0.06	-0.06	
0.172	-0.06	-0.06	-0.06	-0.06	
0.1722	-0.06	-0.06	-0.06	-0.06	
0.1724	-0.06	-0.06	-0.06	-0.06	
0.1726	-0.06	-0.06	-0.06	-0.06	
0.1728	-0.06	-0.06	-0.06	-0.06	
0.173	-0.06	-0.06	-0.06	-0.06	
0.1732	-0.06	-0.06	-0.06	-0.06	
0.1734	-0.06	-0.06	-0.06	-0.06	
0.1736	-0.06	-0.06	-0.06	-0.06	
0.1738	-0.06	-0.06	-0.06	-0.06	
0.174	-0.06	-0.06	-0.06	-0.06	
0.1742	-0.06	-0.06	-0.06	-0.06	
0.1744	-0.06	-0.06	-0.06	-0.06	
0.1746	-0.06	-0.06	-0.06	-0.06	
0.1748	-0.06	-0.06	-0.06	-0.06	
0.175	-0.06	-0.06	-0.06	-0.06	
0.1752	-0.06	-0.06	-0.06	-0.06	
0.1754	-0.06	-0.06	-0.06	-0.06	
0.1756	-0.06	-0.06	-0.06	-0.06	
0.1758	-0.06	-0.06	-0.06	-0.06	
0.176	-0.06	-0.06	-0.06	-0.06	
0.1762	-0.06	-0.06	-0.06	-0.06	
0.1764	-0.06	-0.06	-0.06	-0.06	
0.1766	-0.06	-0.06	-0.06	-0.06	
0.1768	-0.06	-0.06	-0.06	-0.06	
0.177	-0.06	-0.06	-0.06	-0.06	
0.1772	-0.06	-0.06	-0.06	-0.06	
0.1774	-0.06	-0.06	-0.06	-0.06	
0.1776	-0.06	-0.06	-0.06	-0.06	
0.1778	-0.06	-0.06	-0.06	-0.06	
0.178	-0.06	-0.06	-0.06	-0.06	
0.1782	-0.06	-0.06	-0.06	-0.06	
0.1784	-0.06	-0.06	-0.06	-0.06	
0.1786	-0.06	-0.06	-0.06	-0.06	
0.1788	-0.06	-0.06	-0.06	-0.06	
0.179	-0.06	-0.06	-0.06	-0.06	
0.1792	-0.06	-0.06	-0.06	-0.06	
0.1794	-0.06	-0.06	-0.06	-0.06	
0.1796	-0.06	-0.06	-0.06	-0.06	
0.1798	-0.06	-0.06	-0.06	-0.06	
0.18	-0.06	-0.06	-0.06	-0.06	
0.1802	-0.06	-0.06	-0.06	-0.06	
0.1804	-0.06	-0.06	-0.06	-0.06	
0.1806	-0.06	-0.06	-0.06	-0.06	
0.1808	-0.06	-0.06	-0.06	-0.06	
0.181	-0.06	-0.06	-0.06	-0.06	
0.1812	-0.06	-0.06	-0.06	-0.06	
0.1814	-0.06	-0.06	-0.06	-0.06	
0.1816	-0.06	-0.06	-0.06	-0.06	
0.1818	-0.06	-0.06	-0.06	-0.06	
0.182	-0.06	-0.06	-0.06	-0.06	
0.1822	-0.06	-0.06	-0.06	-0.06	
0.1824	-0.06	-0.06	-0.06	-0.06	
0.1826	-0.06	-0.06	-0.06	-0.06	
0.1828	-0.06	-0.06	-0.06	-0.06	
0.183	-0.06	-0.06	-0.06	-0.06	
0.1832	-0.06	-0.06	-0.06	-0.06	
0.1834	-0.06	-0.06	-0.06	-0.06	
0.1836	-0.06	-0.06	-0.06	-0.06	
0.1838	-0.06	-0.06	-0.06	-0.06	
0.184	-0.06	-0.06	-0.06	-0.06	
0.1842	-0.06	-0.06	-0.06	-0.06	
0.1844	-0.06	-0.06	-0.06	-0.06	
0.1846	-0.06	-0.06	-0.06	-0.06	
0.1848	-0.06	-0.06	-0.06	-0.06	
0.185	-0.06	-0.06	-0.06	-0.06	
0.1852	-0.06	-0.06	-0.06	-0.06	
0.1854	-0.06	-0.06	-0.06	-0.06	
0.1856	-0.06	-0.06	-0.06	-0.06	
0.1858	-0.06	-0.06	-0.06	-0.06	
0.186	-0.06	-0.06	-0.06	-0.06	
0.1862	-0.06	-0.06	-0.06	-0.06	
0.1864	-0.06	-0.06	-0.06	-0.06	
0.1866	-0.06	-0.06	-0.06	-0.06	
0.1868	-0.06	-0.06	-0.06	-0.06	
0.187	-0.06	-0.06	-0.06	-0.06	
0.1872	-0.06	-0.06	-0.06	-0.06	
0.1874	-0.06	-0.06	-0.06	-0.06	
0.1876	-0.06	-0.06	-0.06	-0.06	
0.1878	-0.06	-0.06	-0.06	-0.06	
0.188	-0.06	-0.06	-0.06	-0.06	
0.1882	-0.06	-0.06	-0.06	-0.06	
0.1884	-0.06	-0.06	-0.06	-0.06	
0.1886	-0.06	-0.06	-0.06	-0.06	
0.1888	-0.06	-0.06	-0.06	-0.06	
0.189	-0.06	-0.06	-0.06	-0.06	
0.1892	-0.06	-0.06	-0.06	-0.06	
0.1894	-0.06	-0.06	-0.06	-0.06	
0.1896	-0.06	-0.06	-0.06	-0.06	
0.1898	-0.06	-0.06	-0.06	-0.06	
0.19	-0.06	-0.06	-0.06	-0.06	
0.1902	-0.06	-0.06	-0.06	-0.06	
0.1904	-0.06	-0.06	-0.06	-0.06	
0.1906	-0.06	-0.06	-0.06	-0.06	
0.1908	-0.06	-0.06	-0.06	-0.06	
0.191	-0.06	-0.06	-0.06	-0.06	
0.1912	-0.06	-0.06	-0.06	-0.06	
0.1914	-0.06	-0.06	-0.06	-0.06	
0.1916	-0.06	-0.06	-0.06	-0.06	
0.1918	-0.06	-0.06	-0.06	-0.06	
0.192	-0.06	-0.06	-0.06	-0.06	
0.1922	-0.06	-0.06	-0.06	-0.06	
0.1924	-0.06	-0.06	-0.06	-0.06	
0.1926	-0.06	-0.06	-0.06	-0.06	
0.1928	-0.06	-0.06	-0.06	-0.06	
0.193	-0.06	-0.06	-0.06	-0.06	
0.1932	-0.06	-0.06	-0.06	-0.06	
0.1934	-0.06	-0.06	-0.06	-0.06	
0.1936	-0.06	-0.06	-0.06	-0.06	
0.1938	-0.06	-0.06	-0.06	-0.06	
0.194	-0.06	-0.06	-0.06	-0.06	
0.1942	-0.06	-0.06	-0.06	-0.06	
0.1944	-0.06	-0.06	-0.06	-0.06	
0.1946	-0.06	-0.06	-0.06	-0.06	
0.1948	-0.06	-0.06	-0.06	-0.06	
0.195	-0.06	-0.06	-0.06	-0.06	
0.1952	-0.06	-0.06	-0.06	-0.06	
0.1954	-0.06	-0.06	-0.06	-0.06	
0.1956	-0.06	-0.06	-0.06	-0.06	
0.1958	-0.06	-0.06	-0.06	-0.06	
0.196	-0.06	-0.06	-0.06	-0.06	
0.1962	-0.06	-0.06	-0.06	-0.06	
0.1964	-0.06	-0.06	-0.06	-0.06	
0.1966	-0.06	-0.06	-0.06	-0.06	
0.1968	-0.06	-0.06	-0.06	-0.06	
0.197	-0.06	-0.06	-0.06	-0.06	
0.1972	-0.06	-0.06	-0.06	-0.06	
0.1974	-0.06	-0.06	-0.06	-0.06	
0.1976	-0.06	-0.06	-0.06	-0.06	
0.1978	-0.06	-0.06	-0.06	-0.06	
0.198	-0.06	-0.06	-0.06	-0.06	
0.1982	-0.06	-0.06	-0.06	-0.06	
0.1984	-0.06	-0.06	-0.06	-0.06	
0.1986	-0.06	-0.06	-0.06	-0.06	
0.1988	-0.06	-0.06	-0.06	-0.06	
0.199	-0.06	-0.06	-0.06	-0.06	
0.1992	-0.06	-0.06	-0.06	-0.06	
0.1994	-0.06	-0.06	-0.06	-0.06	
0.1996	-0.06	-0.06	-0.06	-0.06	
0.1998	-0.06	-0.06	-0.06	-0.06	
0.2	-0.06	-0.06	-0.06	-0.06	
0.2002	-0.06	-0.06	-0.06	-0.06	
0.2004	-0.06	-0.06	-0.06	-0.06	
0.2006	-0.06	-0.06	-0.06	-0.06	
0.2008	-0.06	-0.06	-0.06	-0.06	
0.201	-0.06	-0.06	-0.06	-0.06	
0.2012	-0.06	-0.06	-0.06	-0.06	
0.2014	-0.06	-0.06	-0.06	-0.06	
0.2016	-0.06	-0.06	-0.06	-0.06	
0.2018	-0.06	-0.06	-0.06	-0.06	
0.202	-0.06	-0.06	-0.06	-0.06	
0.2022	-0.06	-0.06	-0.06	-0.06	
0.2024	-0.06	-0.06	-0.06	-0.06	
0.2026	-0.06	-0.06	-0.06	-0.06	
0.2028	-0.06	-0.06	-0.06	-0.06	
0.203	-0.06	-0.06	-0.06	-0.06	
0.2032	-0.06	-0.06	-0.06	-0.06	
0.2034	-0.06	-0.06	-0.06	-0.06	
0.2036	-0.06	-0.06	-0.06	-0.06	
0.2038	-0.06	-0.06	-0.06	-0.06	
0.204	-0.06	-0.06	-0.06	-0.06	
0.2042	-0.06	-0.06	-0.06	-0.06	
0.2044	-0.06	-0.06	-0.06	-0.06	
0.2046	-0.06	-0.06	-0.06	-0.06	
0.2048	-0.06	-0.06	-0.06	-0.06	
0.205	-0.06	-0.06	-0.06	-0.06	
0.2052	-0.06	-0.06	-0.06	-0.06	
0.2054	-0.06	-0.06	-0.06	-0.06	
0.2056	-0.06	-0.06	-0.06	-0.06	
0.2058	-0.06	-0.06	-0.06	-0.06	
0.206	-0.06	-0.06	-0.06	-0.06	
0.2062	-0.06	-0.06	-0.06	-0.06	
0.2064	-0.06	-0.06	-0.06	-0.06	
0.2066	-0.06	-0.06	-0.06	-0.06	
0.2068	-0.06	-0.06	-0.06	-0.06	
0.207	-0.06	-0.06	-0.06	-0.06	
0.2072	-0.06	-0.06	-0.06	-0.06	
0.2074	-0.06	-0.06	-0.06	-0.06	
0.2076	-0.06	-0.06	-0.06	-0.06	
0.2078	-0.06	-0.06	-0.06	-0.06	
0.208	-0.06	-0.06	-0.06	-0.06	
0.2082	-0.06	-0.06	-0.06	-0.06	
0.2084	-0.06	-0.06	-0.06	-0.06	
0.2086	-0.06	-0.06	-0.06	-0.06	
0.2088	-0.06	-0.06	-0.06	-0.06	
0.209	-0.06	-0.06	-0.06	-0.06	
0.2092	-0.06	-0.06	-0.06	-0.06	
0.2094	-0.06	-0.06	-0.06	-0.06	
0.2096	-0.06	-0.06	-0.06	-0.06	
0.2098	-0.06	-0.06	-0.06	-0.06	
0.21	-0.06	-0.06	-0.06	-0.06	
0.2102	-0.06	-0.06	-0.06	-0.06	
0.2104	-0.06	-0.06	-0.06	-0.06	
0.2106	-0.06	-0.06	-0.06	-0.06	
0.2108	-0.06	-0.06	-0.06	-0.06	
0.211	-0.06	-0.06	-0.06	-0.06	
0.2112	-0.06	-0.06	-0.06	-0.06	
0.2114	-0.06	-0.06	-0.06	-0.06	
0.2116	-0.06	-0.06	-0.06	-0.06	
0.2118	-0.06	-0.06	-0.06	-0.06	
0.212	-0.06	-0.06	-0.06	-0.06	
0.2122	-0.06	-0.06	-0.06	-0.06	
0.2124	-0.06	-0.06	-0.06	-0.06	
0.2126	-0.06	-0.06	-0.06	-0.06	
0.2128	-0.06	-0.06	-0.06	-0.06	
0.213	-0.06	-0.06	-0.06	-0.06	
0.2132	-0.06	-0.06	-0.06	-0.06	
0.2134	-0.06	-0.06	-0.06	-0.06	
0.2136	-0.06	-0.06	-0.06	-0.06	
0.2138	-0.06	-0.06	-0.06	-0.06	
0.214	-0.06	-0.06	-0.06	-0.06	
0.2142	-0.06	-0.06	-0.06	-0.06	
0.2144	-0.06	-0.06	-0.06	-0.06	
0.2146	-0.06	-0.06	-0.06	-0.06	
0.2148	-0.06	-0.06	-0.06	-0.06	
0.215	-0.06	-0.06	-0.06	-0.06	
0.2152	-0.06	-0.06	-0.06	-0.06	
0.2154	-0.06	-0.06	-0.06	-0.06	
